"LD1" "LD2" "LD3"
"var1" 0.0386934418543039 -0.484585580559478 0.907706675298363
"var2" -0.991891826217223 0.777135637509494 -0.118430027993532
"var3" -1.7789109931591 -0.607882112030251 0.536833693358902
"var4" 1.60821257139665 1.06685673657594 -0.143210298668855
"var5" -0.068455814530315 -1.45357585406574 -0.28371232860371
"var6" -0.604545135395008 0.122496569976405 -0.598012041193097
"var7" -0.584352387800016 0.0454449819704416 -0.932533254301073
"var8" -0.649172837115171 1.13118698393361 0.870664385822726
"var9" 1.46563994076636 -0.403718366293861 -0.220440723366518
"var10" 0.620991761709553 1.56561146533256 -0.0359065386284493
"var11" 0.414495455133576 -0.173889722050414 -0.0988516307288725
"var12" -0.0929796655454318 0.0622817807512377 0.106875614379656
"var13" 0.28382853743862 0.154666471706796 0.0415744248535459
"var14" 0.146860710971943 -0.00387251724853353 -0.194000813124808
"var15" 0.190515681801137 -0.175344582489075 -0.200546141497131
"var16" 0.228917273258765 -0.0768939991521917 -0.123731410887848
"var17" 0.208504720921965 -0.0162769189383856 0.206788719683697
"var18" -0.0985940920005632 -0.149666681561848 0.0626435985721913
"var19" 0.185303938798446 -0.00241131914846417 0.0816268971131536
"var20" 0.0549371128655205 -0.112921208389912 -0.326880540797595
