"LD1" "LD2" "LD3"
"var1" -0.180772063991944 -0.402793955338312 -0.853836269521222
"var2" 1.06611254186336 0.663362840151531 0.114949516912109
"var3" 1.60962262272722 -0.736527329218728 -0.534002639109707
"var4" -1.40654837691805 1.18942752920125 0.153080866037161
"var5" -0.119157904035902 -1.43773932252032 0.272912901851004
"var6" 0.636213770479625 0.0345719906304625 0.583105815791713
"var7" 0.612728500925306 -0.0518617435137209 0.900962488284334
"var8" 0.726677901699749 1.09245995711583 -0.836316070329219
"var9" -1.45740793025098 -0.268889911360833 0.218699787680748
"var10" -0.388860276869308 1.58849995931732 0.0457300322893965
"var11" -0.316280562207083 -0.203846810137644 0.0391724884646792
"var12" 0.0876765730090436 0.0514385572819893 -0.127274057604258
"var13" -0.277519824205757 0.195901064102649 -0.0213999294381311
"var14" -0.199577792855221 0.0337880352282765 0.19373549659091
"var15" -0.19283933415219 -0.176337646883572 0.162691142884923
"var16" -0.31989430171139 0.0318675705499948 0.256728704908982
"var17" -0.117544720283297 -0.0700162592824572 -0.309688296752518
"var18" 0.111642802403143 -0.155811374668414 -0.0178109371331682
"var19" -0.298582505875033 0.107152048590342 0.0214051336536878
"var20" -0.0956660683145643 -0.0888475551981175 0.349206094513482
