"LD1" "LD2" "LD3"
"var1" -0.180772063991944 0.402793955338311 -0.853836269521221
"var2" 1.06611254186336 -0.663362840151529 0.114949516912108
"var3" 1.60962262272722 0.736527329218729 -0.534002639109707
"var4" -1.40654837691805 -1.18942752920126 0.153080866037161
"var5" -0.119157904035904 1.43773932252032 0.272912901851004
"var6" 0.636213770479626 -0.0345719906304616 0.583105815791713
"var7" 0.612728500925305 0.0518617435137225 0.900962488284333
"var8" 0.726677901699751 -1.09245995711583 -0.836316070329217
"var9" -1.45740793025098 0.268889911360832 0.218699787680748
"var10" -0.388860276869308 -1.58849995931732 0.0457300322893975
"var11" -0.316280562207083 0.203846810137642 0.0391724884646781
"var12" 0.087676573009044 -0.0514385572819882 -0.12727405760426
"var13" -0.277519824205757 -0.195901064102648 -0.0213999294381302
"var14" -0.199577792855222 -0.0337880352282764 0.193735496590907
"var15" -0.192839334152191 0.17633764688357 0.162691142884917
"var16" -0.31989430171139 -0.0318675705499963 0.256728704908982
"var17" -0.117544720283298 0.0700162592824571 -0.309688296752516
"var18" 0.111642802403143 0.155811374668414 -0.0178109371331731
"var19" -0.298582505875033 -0.107152048590342 0.0214051336536855
"var20" -0.0956660683145646 0.08884755519812 0.349206094513487
