"LD1" "LD2" "LD3"
"var1" -0.0690615152646306 -0.359242101989072 1.02180901360338
"var2" -1.30370281066832 0.653517187265193 -0.14813332024077
"var3" -2.05803444322872 -0.795312116421939 0.575853818387287
"var4" 1.66173644665677 1.29946482473645 -0.145720327259861
"var5" 0.321695636240908 -1.54453707567916 -0.299165188912893
"var6" -0.72864161174485 -0.0132273354383745 -0.607563012879536
"var7" -0.460517944565748 -0.140458591681576 -1.02589300270614
"var8" -1.16793303324465 1.18821942557788 0.919399805809529
"var9" 1.82767208996561 -0.241624491012804 -0.209376980762813
"var10" 0.410817273497375 1.68993334295906 -0.060024650546447
"var11" 0.0752407318621378 -0.0307615530952911 0.152738168148113
"var12" -0.0419051708431695 0.00213132230298792 0.0168446458887907
"var13" 0.0436430756724188 0.0913928961731679 0.030459201265256
"var14" -0.00129553890035369 0.106454196709329 -0.0240284235377487
"var15" 0.136101515238652 -0.0668037428175424 -0.0758996216788732
"var16" 0.0760625490631399 -0.0114307722234068 -0.00569776045209052
"var17" 0.0646262572331042 0.0210661725786837 0.238558648644173
"var18" 0.0340709592034459 -0.136100269075071 0.0342841173526075
"var19" 0.10010621454626 -0.0360409676677233 0.0489962431758368
"var20" 0.0613909092242413 0.0353984844331343 -0.188285288582328
