"LD1" "LD2" "LD3"
"var1" -0.180772063991947 0.40279395533831 -0.853836269521222
"var2" 1.06611254186337 -0.663362840151525 0.114949516912108
"var3" 1.60962262272722 0.736527329218736 -0.534002639109708
"var4" -1.40654837691804 -1.18942752920126 0.153080866037162
"var5" -0.119157904035912 1.43773932252032 0.272912901851002
"var6" 0.636213770479626 -0.0345719906304591 0.583105815791713
"var7" 0.612728500925305 0.0518617435137246 0.900962488284332
"var8" 0.726677901699756 -1.09245995711583 -0.836316070329217
"var9" -1.45740793025098 0.268889911360826 0.218699787680748
"var10" -0.388860276869298 -1.58849995931732 0.0457300322893983
"var11" -0.316280562207084 0.203846810137642 0.039172488464679
"var12" 0.0876765730090446 -0.0514385572819882 -0.127274057604259
"var13" -0.277519824205756 -0.19590106410265 -0.02139992943813
"var14" -0.199577792855221 -0.0337880352282769 0.193735496590906
"var15" -0.192839334152191 0.176337646883569 0.162691142884918
"var16" -0.319894301711389 -0.0318675705499966 0.256728704908983
"var17" -0.117544720283298 0.0700162592824562 -0.309688296752517
"var18" 0.111642802403141 0.155811374668413 -0.0178109371331734
"var19" -0.298582505875033 -0.107152048590344 0.0214051336536859
"var20" -0.0956660683145643 0.088847555198119 0.349206094513486
