"LD1" "LD2" "LD3"
"var1" 0.0690615152646324 0.359242101989071 -1.02180901360338
"var2" 1.30370281066832 -0.653517187265193 0.148133320240769
"var3" 2.05803444322871 0.795312116421941 -0.575853818387286
"var4" -1.66173644665676 -1.29946482473645 0.145720327259862
"var5" -0.32169563624091 1.54453707567916 0.299165188912894
"var6" 0.728641611744849 0.0132273354383763 0.607563012879535
"var7" 0.460517944565747 0.140458591681577 1.02589300270614
"var8" 1.16793303324466 -1.18821942557788 -0.919399805809528
"var9" -1.82767208996561 0.241624491012801 0.209376980762812
"var10" -0.410817273497372 -1.68993334295906 0.0600246505464466
"var11" -0.0752407318621376 0.0307615530952909 -0.152738168148114
"var12" 0.041905170843169 -0.00213132230298791 -0.0168446458887913
"var13" -0.0436430756724188 -0.0913928961731688 -0.0304592012652561
"var14" 0.00129553890035364 -0.106454196709329 0.0240284235377493
"var15" -0.136101515238652 0.0668037428175415 0.0758996216788733
"var16" -0.0760625490631397 0.0114307722234065 0.00569776045209099
"var17" -0.0646262572331041 -0.0210661725786831 -0.238558648644173
"var18" -0.034070959203446 0.136100269075071 -0.0342841173526066
"var19" -0.100106214546261 0.0360409676677236 -0.048996243175836
"var20" -0.0613909092242418 -0.0353984844331345 0.188285288582328
