"LD1" "LD2" "LD3"
"var1" -0.0386934418543159 -0.484585580559486 -0.907706675298351
"var2" 0.991891826217209 0.777135637509507 0.11843002799353
"var3" 1.77891099315909 -0.607882112030239 -0.536833693358899
"var4" -1.60821257139665 1.06685673657593 0.143210298668857
"var5" 0.0684558145303392 -1.45357585406575 0.283712328603709
"var6" 0.60454513539501 0.122496569976416 0.598012041193093
"var7" 0.584352387800026 0.0454449819704473 0.932533254301067
"var8" 0.649172837115138 1.13118698393363 -0.87066438582272
"var9" -1.46563994076635 -0.403718366293876 0.220440723366518
"var10" -0.620991761709569 1.56561146533256 0.0359065386284484
"var11" -0.414495455133566 -0.173889722050398 0.0988516307288584
"var12" 0.0929796655454284 0.0622817807512356 -0.106875614379655
"var13" -0.283828537438618 0.154666471706788 -0.0415744248535453
"var14" -0.146860710971952 -0.00387251724854575 0.194000813124824
"var15" -0.190515681801149 -0.175344582489068 0.200546141497141
"var16" -0.228917273258772 -0.0768939991522011 0.123731410887861
"var17" -0.208504720921969 -0.0162769189383701 -0.206788719683702
"var18" 0.0985940920005638 -0.149666681561834 -0.0626435985721978
"var19" -0.185303938798463 -0.00241131914847917 -0.0816268971131328
"var20" -0.0549371128655467 -0.112921208389904 0.326880540797618
