"LD1" "LD2" "LD3"
"var1" 0.0386934418543021 -0.484585580559477 -0.907706675298368
"var2" -0.99189182621723 0.777135637509487 0.118430027993533
"var3" -1.77891099315911 -0.60788211203026 -0.536833693358904
"var4" 1.60821257139664 1.06685673657595 0.143210298668856
"var5" -0.0684558145303037 -1.45357585406574 0.283712328603711
"var6" -0.604545135395009 0.122496569976401 0.598012041193099
"var7" -0.584352387800013 0.0454449819704399 0.932533254301076
"var8" -0.649172837115185 1.13118698393361 -0.870664385822729
"var9" 1.46563994076637 -0.403718366293854 0.220440723366518
"var10" 0.620991761709543 1.56561146533256 0.0359065386284487
"var11" 0.41449545513358 -0.173889722050418 0.0988516307288757
"var12" -0.0929796655454344 0.0622817807512372 -0.106875614379659
"var13" 0.283828537438621 0.154666471706799 -0.0415744248535462
"var14" 0.146860710971943 -0.00387251724852857 0.194000813124805
"var15" 0.190515681801134 -0.175344582489076 0.200546141497127
"var16" 0.228917273258763 -0.0768939991521875 0.123731410887845
"var17" 0.208504720921962 -0.0162769189383904 -0.206788719683695
"var18" -0.098594092000563 -0.149666681561853 -0.0626435985721904
"var19" 0.185303938798442 -0.00241131914845835 -0.0816268971131596
"var20" 0.0549371128655109 -0.112921208389915 0.326880540797588
