"LD1" "LD2" "LD3"
"var1" 0.0386934418542974 0.484585580559473 0.907706675298374
"var2" -0.991891826217238 -0.777135637509481 -0.118430027993534
"var3" -1.77891099315911 0.607882112030268 0.536833693358904
"var4" 1.60821257139664 -1.06685673657596 -0.143210298668854
"var5" -0.0684558145302896 1.45357585406574 -0.283712328603711
"var6" -0.604545135395008 -0.122496569976397 -0.5980120411931
"var7" -0.584352387800009 -0.0454449819704361 -0.932533254301078
"var8" -0.649172837115201 -1.13118698393361 0.870664385822731
"var9" 1.46563994076638 0.403718366293845 -0.220440723366517
"var10" 0.620991761709534 -1.56561146533256 -0.0359065386284489
"var11" 0.414495455133584 0.173889722050424 -0.0988516307288806
"var12" -0.0929796655454356 -0.0622817807512378 0.106875614379661
"var13" 0.283828537438622 -0.154666471706803 0.0415744248535463
"var14" 0.14686071097194 0.00387251724852293 -0.1940008131248
"var15" 0.190515681801128 0.175344582489079 -0.200546141497121
"var16" 0.228917273258759 0.0768939991521836 -0.123731410887839
"var17" 0.208504720921959 0.0162769189383973 0.206788719683695
"var18" -0.0985940920005631 0.149666681561859 0.062643598572187
"var19" 0.185303938798435 0.00241131914845147 0.0816268971131685
"var20" 0.0549371128655 0.112921208389919 -0.326880540797579
