"LD1" "LD2" "LD3"
"var1" -0.0386934418543074 -0.484585580559481 0.907706675298359
"var2" 0.991891826217218 0.7771356375095 -0.11843002799353
"var3" 1.7789109931591 -0.607882112030246 0.536833693358901
"var4" -1.60821257139665 1.06685673657594 -0.143210298668855
"var5" 0.0684558145303271 -1.45357585406575 -0.283712328603711
"var6" 0.604545135395008 0.12249656997641 -0.598012041193096
"var7" 0.584352387800019 0.0454449819704449 -0.932533254301072
"var8" 0.649172837115159 1.13118698393362 0.870664385822725
"var9" -1.46563994076636 -0.403718366293868 -0.220440723366518
"var10" -0.620991761709562 1.56561146533256 -0.0359065386284483
"var11" -0.414495455133572 -0.173889722050411 -0.0988516307288668
"var12" 0.0929796655454307 0.0622817807512363 0.106875614379656
"var13" -0.283828537438621 0.154666471706792 0.0415744248535465
"var14" -0.146860710971946 -0.0038725172485381 -0.194000813124814
"var15" -0.190515681801142 -0.175344582489073 -0.200546141497135
"var16" -0.228917273258767 -0.0768939991521945 -0.123731410887852
"var17" -0.208504720921967 -0.0162769189383798 0.206788719683698
"var18" 0.0985940920005639 -0.149666681561843 0.0626435985721939
"var19" -0.185303938798452 -0.00241131914846897 0.0816268971131464
"var20" -0.0549371128655307 -0.112921208389909 -0.326880540797604
