"LD1" "LD2" "LD3"
"var1" 0.0690615152646315 0.359242101989071 1.02180901360338
"var2" 1.30370281066832 -0.653517187265194 -0.14813332024077
"var3" 2.05803444322872 0.795312116421938 0.575853818387287
"var4" -1.66173644665677 -1.29946482473645 -0.145720327259861
"var5" -0.321695636240905 1.54453707567916 -0.299165188912894
"var6" 0.728641611744851 0.0132273354383733 -0.607563012879534
"var7" 0.460517944565749 0.140458591681576 -1.02589300270614
"var8" 1.16793303324465 -1.18821942557788 0.919399805809529
"var9" -1.82767208996561 0.241624491012803 -0.209376980762812
"var10" -0.410817273497376 -1.68993334295906 -0.0600246505464465
"var11" -0.0752407318621379 0.0307615530952917 0.152738168148115
"var12" 0.0419051708431696 -0.00213132230298832 0.0168446458887901
"var13" -0.0436430756724197 -0.0913928961731674 0.0304592012652568
"var14" 0.00129553890035362 -0.106454196709329 -0.0240284235377489
"var15" -0.136101515238652 0.0668037428175415 -0.0758996216788737
"var16" -0.0760625490631404 0.011430772223407 -0.00569776045209063
"var17" -0.0646262572331053 -0.0210661725786833 0.238558648644173
"var18" -0.0340709592034453 0.136100269075071 0.0342841173526067
"var19" -0.10010621454626 0.0360409676677235 0.0489962431758359
"var20" -0.0613909092242411 -0.0353984844331338 -0.188285288582327
