"LD1" "LD2" "LD3"
"var1" -0.0386934418543092 0.484585580559482 -0.907706675298359
"var2" 0.991891826217218 -0.777135637509498 0.118430027993532
"var3" 1.7789109931591 0.607882112030249 -0.536833693358901
"var4" -1.60821257139665 -1.06685673657594 0.143210298668856
"var5" 0.0684558145303217 1.45357585406575 0.28371232860371
"var6" 0.604545135395008 -0.12249656997641 0.598012041193095
"var7" 0.584352387800019 -0.0454449819704436 0.932533254301072
"var8" 0.649172837115161 -1.13118698393362 -0.870664385822726
"var9" -1.46563994076636 0.403718366293866 0.220440723366518
"var10" -0.620991761709558 -1.56561146533256 0.035906538628448
"var11" -0.414495455133572 0.173889722050408 0.0988516307288665
"var12" 0.0929796655454325 -0.0622817807512357 -0.106875614379658
"var13" -0.283828537438619 -0.154666471706793 -0.0415744248535457
"var14" -0.146860710971947 0.00387251724853654 0.194000813124814
"var15" -0.190515681801141 0.175344582489073 0.200546141497135
"var16" -0.228917273258769 0.0768939991521946 0.123731410887853
"var17" -0.208504720921966 0.0162769189383803 -0.206788719683699
"var18" 0.0985940920005628 0.149666681561843 -0.0626435985721931
"var19" -0.185303938798452 0.00241131914847001 -0.081626897113146
"var20" -0.0549371128655292 0.112921208389908 0.326880540797602
