"LD1" "LD2" "LD3"
"var1" -0.0386934418543077 -0.484585580559481 0.907706675298359
"var2" 0.991891826217215 0.777135637509499 -0.118430027993531
"var3" 1.7789109931591 -0.607882112030244 0.5368336933589
"var4" -1.60821257139665 1.06685673657594 -0.143210298668856
"var5" 0.0684558145303275 -1.45357585406575 -0.28371232860371
"var6" 0.604545135395008 0.122496569976411 -0.598012041193095
"var7" 0.584352387800019 0.0454449819704443 -0.932533254301071
"var8" 0.649172837115157 1.13118698393362 0.870664385822724
"var9" -1.46563994076636 -0.403718366293869 -0.220440723366519
"var10" -0.620991761709562 1.56561146533256 -0.0359065386284487
"var11" -0.414495455133572 -0.173889722050408 -0.0988516307288659
"var12" 0.0929796655454314 0.0622817807512369 0.106875614379657
"var13" -0.28382853743862 0.154666471706792 0.0415744248535469
"var14" -0.146860710971946 -0.00387251724853906 -0.194000813124814
"var15" -0.190515681801142 -0.175344582489073 -0.200546141497137
"var16" -0.228917273258768 -0.0768939991521956 -0.123731410887854
"var17" -0.208504720921967 -0.0162769189383782 0.206788719683698
"var18" 0.0985940920005628 -0.149666681561842 0.0626435985721938
"var19" -0.185303938798453 -0.00241131914847091 0.0816268971131449
"var20" -0.0549371128655329 -0.112921208389906 -0.326880540797603
