"LD1" "LD2" "LD3"
"var1" 0.0690615152646305 0.359242101989071 1.02180901360338
"var2" 1.30370281066832 -0.653517187265192 -0.148133320240768
"var3" 2.05803444322871 0.795312116421942 0.575853818387286
"var4" -1.66173644665676 -1.29946482473645 -0.145720327259861
"var5" -0.32169563624091 1.54453707567916 -0.299165188912893
"var6" 0.728641611744849 0.0132273354383754 -0.607563012879535
"var7" 0.460517944565749 0.140458591681577 -1.02589300270614
"var8" 1.16793303324465 -1.18821942557788 0.919399805809528
"var9" -1.82767208996561 0.2416244910128 -0.209376980762812
"var10" -0.410817273497372 -1.68993334295906 -0.0600246505464466
"var11" -0.0752407318621376 0.0307615530952913 0.152738168148115
"var12" 0.0419051708431692 -0.0021313223029884 0.0168446458887914
"var13" -0.0436430756724189 -0.0913928961731675 0.0304592012652568
"var14" 0.00129553890035396 -0.106454196709329 -0.0240284235377494
"var15" -0.136101515238652 0.0668037428175419 -0.0758996216788734
"var16" -0.0760625490631393 0.0114307722234073 -0.00569776045209122
"var17" -0.064626257233105 -0.0210661725786835 0.238558648644173
"var18" -0.0340709592034464 0.136100269075071 0.0342841173526066
"var19" -0.10010621454626 0.0360409676677237 0.0489962431758364
"var20" -0.0613909092242409 -0.0353984844331342 -0.188285288582328
