"LD1" "LD2"
6.36263413963573 -4.57118276836285
0.0522985570730999 7.64430349735739
-9.12221013199069 -3.1007217825354
0.598047802827276 5.1360171966878
7.65784822317563 -6.36967208057488
0.755382236427373 4.7271193253973
-9.18440270670881 -4.29653061736535
-9.35858084608473 -3.98070989425198
-9.95299834893446 -2.41426252116704
-7.9730999654324 -5.70936812872703
1.28611684748893 5.17691643056831
7.86295611678773 -5.09718505795843
8.80993683186902 -6.44595165088945
-9.61754057943996 -3.86265048817884
9.69697804861843 -5.84649112807278
-8.97525858269463 -4.20232761319382
1.04610460068317 7.53220472986791
-9.3514833306853 -3.80634916494177
-10.2079989556684 -4.75971275272526
0.0784028442870973 5.63152895357835
9.22588023508855 -6.57720700510502
1.82794538240497 5.17448131626999
9.53106732772738 -3.83583329951758
1.27431450803167 4.80884462919324
1.43401905484519 4.12078718216677
0.431542626133294 5.44900117099125
-1.37568285622089 4.88207254786927
9.861712115115 -3.92867192535467
-7.86183429874473 -3.97689144214314
9.51588673299264 -4.88808577448272
-0.394788612248662 5.89567432298724
-10.261803867189 -6.53884773518529
1.63905460883746 5.46346313942699
0.320663382161507 4.07574808743992
-10.0184376159463 -3.81246280605223
10.898145242652 -3.29013868000632
8.41944637696247 -7.81651708568291
0.619577038874665 5.1301951560068
9.36007870307347 -5.19482284373788
0.158335903212711 4.88887003210144
-9.99615468195886 -3.44399092009191
1.39221437855236 7.0199905205695
7.43159374473516 -5.21935081481804
-7.09854758774633 -3.39661658779021
8.90598383072162 -4.04615419166132
-9.64917142175845 -1.8484671313545
-8.30740603409111 -4.31536435815358
-6.71132830444301 -3.26430645407135
0.167231367349225 7.01086250072315
0.148922601808092 4.57101640456244
9.21022167405976 -5.70107289100449
-8.45821104096199 -2.8300157740982
9.61888102130849 -5.65546990127744
8.844449630755 -5.09253525094391
-1.00529032827372 5.86010059298216
7.36709484142168 -3.99180776198228
-8.11790888636142 -4.12398573977647
8.2012703286248 -4.79236545249301
-0.978810757156519 6.61029374877438
-10.0534476664838 -4.58119474684658
-9.47225902922375 -5.60008487193399
0.836986033725319 5.41366243751187
2.41919373050351 4.46739666472955
-0.606447537025589 5.25598834510457
0.922405900866271 3.15351078398678
10.5193714907829 -5.55876435030985
10.3977355153302 -4.79994627005719
2.31317238577083 4.52866908071247
9.71700150489631 -5.85089297550486
1.10951819873518 3.43402539232794
-10.4406594374938 -3.75000301023258
0.0573088894383113 4.67774038651638
8.35045877232955 -5.14042270078783
-0.338986700269786 5.58688950943396
-10.8606273728015 -4.23140780671752
0.0639431012951234 4.85831142698791
-8.16762175403988 -2.69806350327388
0.106755219222728 6.06229662889052
-10.0861865937873 -5.33410508649865
-9.80794419069854 -4.00451682086575
-6.46175389935952 -4.49626957013865
0.567760775872735 6.4542109115814
-9.46505443482042 -4.82773602692217
0.427547563017142 6.12265909549666
0.388338202357001 4.9816292621775
8.03680354193727 -5.73985991872318
1.53217279781601 6.86202973165741
-0.335430159184135 5.4389940395884
0.504455078981277 6.63313861240439
-7.85672406661195 -4.26431520132155
9.30499265410381 -6.35371117501372
0.92353158496649 4.31230943195483
-9.84717404302907 -3.68803888548638
2.31254806521323 5.55005035149582
-0.115572263060302 3.74710057351568
-9.48682816869659 -3.40003325823267
9.07952307925559 -5.60402179396161
3.05911786825598 5.66099915933242
-0.0649315173146531 6.1563025763853
9.50303451366472 -6.97140718975539
-1.2740342906473 5.85151262059297
-7.81351950843335 -4.49135509692622
9.54142096202056 -6.80261905775218
-9.79234841080208 -2.8603832418596
-8.86896401477115 -3.83915682095949
-7.71158022521477 -6.03057047195852
8.4971371972099 -5.20344153104393
1.75588542191247 6.68553730642963
-9.69402307332789 -5.93559765763289
-8.68297514990678 -4.79966212584784
-0.452048779612627 5.26034346153159
-0.178275851385233 4.61910012676067
1.31706838830766 3.94347762461988
0.97403188916766 3.70203716176446
2.5281173629184 4.87623906954817
7.68655268770366 -4.28251034388207
0.321788234541124 6.32857209480634
-9.35953123319783 -3.96894473293043
8.31270757099584 -6.59583361015034
0.384625059905129 5.32803921031553
0.0666692146273164 5.90307892801869
-8.68038442213922 -4.50619831376465
-0.180390656963811 5.61382033924984
1.28288425663783 6.40393069398458
9.27315304276794 -5.56526964947219
-0.254102883174518 4.31849794653281
0.904865947542662 3.54601097390525
0.44383426031944 6.71046670367449
0.0086615184877594 4.49299252006879
-10.2469966409116 -4.14434864118507
-6.22998885716017 -4.12585639081603
-0.0312239399952837 6.11505626652392
9.3922839238161 -5.04015670378566
-10.2504622297094 -4.55826260909508
0.802056358561461 6.96388507713257
1.25839235036921 4.70138100992097
0.865174411051685 5.7627656440807
7.58165491408704 -4.67725810139011
2.77784300054677 2.93341940609286
-0.152716451404385 3.0671163564311
