"LD1" "LD2" "LD3"
"var1" -0.180772063991939 -0.402793955338313 -0.853836269521222
"var2" 1.06611254186336 0.663362840151538 0.114949516912108
"var3" 1.60962262272723 -0.736527329218719 -0.534002639109707
"var4" -1.40654837691806 1.18942752920125 0.153080866037162
"var5" -0.119157904035892 -1.43773932252032 0.272912901851003
"var6" 0.636213770479626 0.0345719906304654 0.583105815791713
"var7" 0.612728500925305 -0.0518617435137166 0.900962488284332
"var8" 0.726677901699742 1.09245995711584 -0.836316070329217
"var9" -1.45740793025098 -0.268889911360842 0.218699787680748
"var10" -0.38886027686932 1.58849995931731 0.0457300322893971
"var11" -0.316280562207081 -0.203846810137644 0.0391724884646788
"var12" 0.0876765730090432 0.0514385572819893 -0.127274057604257
"var13" -0.27751982420576 0.195901064102647 -0.0213999294381295
"var14" -0.199577792855222 0.0337880352282742 0.193735496590907
"var15" -0.19283933415219 -0.176337646883572 0.162691142884918
"var16" -0.31989430171139 0.0318675705499936 0.256728704908982
"var17" -0.117544720283297 -0.0700162592824576 -0.309688296752517
"var18" 0.111642802403145 -0.155811374668412 -0.0178109371331742
"var19" -0.298582505875033 0.107152048590341 0.0214051336536853
"var20" -0.0956660683145636 -0.0888475551981202 0.349206094513487
