"LD1" "LD2" "LD3"
"var1" 0.0386934418543115 0.484585580559484 -0.907706675298353
"var2" -0.991891826217207 -0.777135637509509 0.11843002799353
"var3" -1.7789109931591 0.607882112030234 -0.536833693358901
"var4" 1.60821257139666 -1.06685673657593 0.143210298668856
"var5" -0.068455814530342 1.45357585406575 0.283712328603709
"var6" -0.60454513539501 -0.122496569976415 0.598012041193094
"var7" -0.584352387800023 -0.0454449819704476 0.932533254301069
"var8" -0.649172837115139 -1.13118698393363 -0.870664385822721
"var9" 1.46563994076635 0.40371836629388 0.220440723366518
"var10" 0.620991761709576 -1.56561146533256 0.0359065386284485
"var11" 0.414495455133568 0.173889722050402 0.0988516307288602
"var12" -0.0929796655454299 -0.062281780751236 -0.106875614379656
"var13" 0.283828537438618 -0.154666471706788 -0.0415744248535461
"var14" 0.14686071097195 0.00387251724854357 0.194000813124821
"var15" 0.190515681801146 0.175344582489071 0.200546141497139
"var16" 0.22891727325877 0.0768939991521999 0.123731410887859
"var17" 0.208504720921968 0.0162769189383744 -0.206788719683702
"var18" -0.0985940920005657 0.149666681561836 -0.0626435985721974
"var19" 0.185303938798457 0.00241131914847791 -0.0816268971131367
"var20" 0.0549371128655398 0.112921208389907 0.326880540797613
