"LD1" "LD2" "LD3"
"var1" 0.0386934418543191 -0.484585580559484 0.907706675298349
"var2" -0.99189182621721 0.777135637509506 -0.11843002799353
"var3" -1.77891099315909 -0.607882112030239 0.5368336933589
"var4" 1.60821257139665 1.06685673657593 -0.143210298668857
"var5" -0.0684558145303382 -1.45357585406575 -0.283712328603708
"var6" -0.60454513539501 0.122496569976415 -0.598012041193092
"var7" -0.584352387800027 0.0454449819704455 -0.932533254301066
"var8" -0.649172837115136 1.13118698393363 0.870664385822719
"var9" 1.46563994076634 -0.403718366293876 -0.220440723366518
"var10" 0.620991761709567 1.56561146533256 -0.0359065386284486
"var11" 0.414495455133565 -0.173889722050396 -0.0988516307288561
"var12" -0.0929796655454284 0.062281780751235 0.106875614379655
"var13" 0.283828537438617 0.154666471706787 0.0415744248535458
"var14" 0.146860710971954 -0.00387251724854657 -0.194000813124826
"var15" 0.19051568180115 -0.175344582489069 -0.200546141497143
"var16" 0.228917273258773 -0.0768939991522022 -0.123731410887863
"var17" 0.208504720921969 -0.0162769189383683 0.206788719683702
"var18" -0.0985940920005642 -0.149666681561832 0.0626435985721991
"var19" 0.185303938798463 -0.00241131914848108 0.0816268971131299
"var20" 0.0549371128655491 -0.112921208389903 -0.326880540797619
