"LD1" "LD2" "LD3"
"var1" -0.0386934418543073 0.484585580559479 -0.907706675298363
"var2" 0.991891826217227 -0.777135637509491 0.118430027993532
"var3" 1.7789109931591 0.607882112030259 -0.536833693358902
"var4" -1.60821257139664 -1.06685673657595 0.143210298668855
"var5" 0.0684558145303075 1.45357585406574 0.283712328603709
"var6" 0.60454513539501 -0.122496569976401 0.598012041193097
"var7" 0.584352387800016 -0.0454449819704395 0.932533254301073
"var8" 0.649172837115178 -1.13118698393361 -0.870664385822726
"var9" -1.46563994076637 0.403718366293855 0.220440723366518
"var10" -0.620991761709544 -1.56561146533256 0.0359065386284486
"var11" -0.414495455133577 0.173889722050412 0.0988516307288713
"var12" 0.0929796655454332 -0.0622817807512361 -0.106875614379657
"var13" -0.28382853743862 -0.154666471706798 -0.0415744248535459
"var14" -0.146860710971946 0.00387251724853289 0.19400081312481
"var15" -0.190515681801137 0.175344582489076 0.200546141497131
"var16" -0.228917273258765 0.07689399915219 0.123731410887848
"var17" -0.208504720921964 0.0162769189383852 -0.206788719683697
"var18" 0.0985940920005633 0.149666681561848 -0.062643598572192
"var19" -0.185303938798447 0.00241131914846357 -0.0816268971131532
"var20" -0.0549371128655196 0.112921208389913 0.326880540797595
