"LD1" "LD2"
-2.94673195652072 5.15609712953085
9.00107407999513 -3.51408250211008
-0.466197859186039 6.40174495264393
-8.61042265180647 -6.07424194513124
8.08026255772088 -3.76110268139936
-1.18141195286342 3.36822572961837
7.86553926202676 -5.12550633148185
-6.88708089727658 -8.1221896566757
-9.84763353121184 -5.08071272076456
-2.45354980034864 5.40988005725238
-0.504022938928017 4.73458246371985
-0.622646129947571 5.05742238474587
9.4363603715457 -3.2638150718084
0.195039333390026 5.61131875823733
9.06544253689037 -3.21318036338236
-7.07876170412044 -7.50015990638064
8.62097129555773 -3.89122222264834
-1.43594440775889 5.04686989874798
-0.212213033953972 4.96471560459457
-0.0379470042827251 5.44419856398604
9.21350021533094 -2.40690801293245
-7.31951634530265 -6.01375091236586
-1.40874372938413 6.50205149889434
-2.17586363704882 6.3372624148631
7.86974987214983 -3.62495205207548
-8.34310829225726 -4.27467416074352
7.31493248149188 -4.43465071755852
-7.11103730378567 -4.66148327652843
-0.382460678028017 6.09770360905618
-0.14032486923876 2.69641335316227
9.58162665873951 -1.66901986799697
0.220854008297718 4.08050951930707
-8.75163387247006 -5.45890218941315
-8.45308805203599 -6.48202933813843
-1.4670525112131 4.95793737793701
-7.78263325608046 -5.71986383676216
-0.353477605180359 3.83408497354071
8.69157137545953 -3.27839925214218
1.17282838789198 6.01786820738422
-8.13364745045803 -5.16376167230321
-2.23920756980413 4.9795599859038
-1.9279866818659 5.36473844546023
-6.46837325324968 -4.83781963891217
-1.44592838590473 7.01041581371067
0.632967563078316 6.49085661666931
-1.47926752005752 6.51713176584074
9.20227041695176 -3.37791237806314
9.14229815006103 -2.2608970382141
-9.19346465732635 -3.64264210052166
-0.764524665044226 4.45188748740935
-2.02282909747055 5.4208294416107
-7.44567623762668 -5.7978855363361
-7.42082959673592 -5.41182547661161
-0.770530330553919 5.12076640421352
9.44670308884883 -5.24577638700739
-1.70913993613277 5.89889663865962
9.08914467218148 -3.7692050013019
9.04594134913077 -4.94339154770182
7.24756178017794 -3.662587620236
7.6469823143799 -3.68518651871425
-6.1598494257754 -6.28659038540881
-2.11637821109704 6.47184304817246
-8.70375215098391 -6.21810831734755
-6.94077651017889 -6.10284524904573
-0.679868007366297 6.76291037876138
-0.685646817926292 5.88854524251835
-0.229633608576523 4.64029106676368
-6.49139081174023 -5.32695000804487
9.67102226974175 -6.08540853445092
-0.997277624597059 5.17059283556082
-5.77278361423397 -5.81557132658402
9.36278828540921 -3.75279566370334
-1.58787536625341 4.72144153411989
-2.01630129674978 3.05628061242786
7.78901141649952 -3.68292172038643
-8.9161226719831 -4.92728504243098
8.79207233533176 -4.71198002890906
1.04610032998994 5.63740308238396
-6.96530916474808 -6.11518360230394
-0.860286785584129 5.96379188217052
-1.81476634402011 4.80943275529491
0.0241662199397715 3.98944354458655
-7.60460435572619 -4.53241339347244
9.40123542326246 -3.36316047595637
0.894581506809594 4.15178508789804
0.0412477166353636 5.64469711485551
8.96965926577358 -3.75712292744155
