"LD1" "LD2"
-8.03680354193724 -5.73985991872319
-7.74205071111628 -4.57188445994547
-0.458266406089502 3.69212120999623
-7.96527412489045 -5.85550640471269
-7.43159374473514 -5.21935081481804
9.6851085104577 -5.3858684950608
9.35858084608472 -3.98070989425197
8.68297514990677 -4.79966212584782
-0.502824043115055 4.01577141211718
0.978810757156504 6.61029374877437
6.46175389935952 -4.49626957013864
-8.98290320423558 -7.11843239703482
-0.148922601808104 4.57101640456243
-10.898145242652 -3.29013868000633
-0.0573088894383228 4.67774038651638
7.85672406661194 -4.26431520132153
1.25644248639681 6.79538583733282
-1.53217279781603 6.8620297316574
8.17185678995102 -4.06540913525533
-9.86171211511497 -3.92867192535468
0.520645606325801 5.59286638062444
-8.49713719720987 -5.20344153104393
-0.974031889167667 3.70203716176446
0.0711551399383914 7.44679239230449
-9.36007870307344 -5.19482284373789
1.17546123492081 5.27519371051161
-0.685090814788192 4.22728708344048
9.35148333068529 -3.80634916494176
-0.331180678330142 5.55774257301143
8.80794337729925 -3.29256740931708
-1.1468294287726 6.05939563492784
1.00529032827371 5.86010059298216
-0.148771098219837 5.60556623428918
9.82748396126305 -3.84189329904279
-0.0639431012951307 4.85831142698791
0.11557226306029 3.74710057351567
0.254102883174509 4.31849794653281
9.64917142175844 -1.84846713135449
0.801209050698163 5.7955056263342
7.88594487185924 -3.72739104536557
-1.75588542191248 6.68553730642963
-0.601428658102628 4.72398128727286
1.07840984969444 5.7085382304809
-0.321788234541131 6.32857209480634
-0.430954444759638 6.94531599023126
-8.34859022998941 -5.91315707463218
-8.50158253471408 -5.46686145665615
-9.22588023508851 -6.57720700510503
9.79234841080206 -2.86038324185958
9.61754057943995 -3.86265048817882
-2.24101526408986 3.56958740950621
-9.27315304276791 -5.5652696494722
10.3608794538369 -5.87198784500767
-0.237165643255366 3.98523760797977
-0.106755219222745 6.06229662889051
-0.973928112408495 4.64133183587468
9.66007379535989 -3.71378420842819
0.152716451404375 3.0671163564311
-9.71700150489628 -5.85089297550487
-0.0699568890387454 5.69119157975427
9.95299834893445 -2.41426252116702
-0.443834260319454 6.71046670367448
-0.348368839680727 6.76783805557525
-8.18202906059813 -5.68353712485211
-8.56898957982536 -4.48705080069964
7.71158022521476 -6.03057047195851
0.153080914262735 6.75193159862015
-0.00866151848776864 4.49299252006879
-8.88002945276529 -5.17328049054906
-8.74693006963974 -6.19047850910618
-1.45144838993658 4.00437909449694
9.46855119635135 -4.94592738431417
-9.07952307925554 -5.60402179396161
-1.04610460068319 7.5322047298679
-0.731593905733542 7.21466349179876
7.87606755750643 -2.55730131861127
-10.3642783169946 -5.58245302898263
-2.76508220357064 5.21869891379265
-0.56776077587275 6.45421091158139
-0.0872709841021098 5.99082891306827
-0.477992722938426 4.56525199375017
-1.97153424503165 5.20194731560074
-9.53397345048857 -5.07311843673447
-1.27431450803168 4.80884462919323
9.13095379335224 -5.35492659021027
-9.50303451366469 -6.9714071897554
-0.00429584089775976 5.84306156627377
-0.384625059905143 5.32803921031553
-1.61225092180819 4.84611150944163
8.45821104096198 -2.83001577409819
-7.93747742118499 -5.00733103982463
-0.755382236427383 4.72711932539729
10.5782362411977 -3.43813195789327
-0.504455078981287 6.63313861240439
-8.33739965815864 -6.39692088217126
-9.61888102130844 -5.65546990127745
-7.21163143366297 -5.24420285457675
0.198578987114809 5.59512527282117
0.0326394084570522 3.19186969243908
-8.13018195553846 -6.54216806650651
-9.00336316420848 -6.86207652650349
0.606447537025579 5.25598834510457
-9.2901923055151 -5.97689703659535
10.2504622297093 -4.55826260909506
-1.22131297983181 4.74592622926037
10.4406594374937 -3.75000301023256
9.18488789882161 -5.67867056816898
-2.77784300054677 2.93341940609286
-9.37675726805554 -6.13276807873478
-10.5422306168672 -4.99674198640444
-6.3626341396357 -4.57118276836285
-2.5281173629184 4.87623906954816
9.84881688355648 -4.41297091891556
-8.02581000206259 -5.50147660903944
-7.01678204767621 -4.53197826806967
-0.702423027223535 6.76488403487411
0.180390656963799 5.61382033924984
7.09854758774632 -3.3966165877902
-0.388338202357011 4.98162926217749
10.8606273728015 -4.2314078067175
7.95971147013485 -4.55406922841681
-1.19641841957533 6.51023343557159
-1.62628064212203 5.56880712677795
-3.05911786825598 5.66099915933242
10.0534476664838 -4.58119474684656
8.86896401477114 -3.83915682095947
10.0861865937873 -5.33410508649863
0.595011543776014 7.65992157091206
-0.584688186555722 3.50763549156971
10.0184376159463 -3.81246280605221
-9.00690690169338 -5.47138169035674
0.0788612441963866 4.62037896885269
9.69402307332788 -5.93559765763287
-9.53106732772735 -3.83583329951759
8.90501976501347 -4.12175611879697
-0.49745948456485 5.29268669751056
9.92719748190212 -4.23849099715217
9.11681698671147 -4.95141084242856
8.11790888636141 -4.12398573977646
8.74618712595414 -5.77161652120746
-1.88197394668143 5.46263115688249
0.0649315173146421 6.15630257638529
-7.36709484142166 -3.99180776198228
1.27403429064728 5.85151262059297
-9.72688665344516 -5.4723686747562
0.425102527305717 5.56136598809235
-1.39221437855237 7.01999052056949
-0.789756450841343 5.19038038665827
-9.6640108549948 -5.98378149955829
9.71531540531103 -5.05968393708078
0.0312239399952706 6.11505626652391
-1.28288425663784 6.40393069398457
-9.30499265410378 -6.35371117501373
-0.812639030348116 5.91679058452023
-0.865174411051699 5.7627656440807
9.24727153633746 -4.43227142653579
0.338986700269774 5.58688950943396
9.46505443482041 -4.82773602692215
-2.25168728209568 4.8068421484756
-8.90598383072159 -4.04615419166133
-0.0522985570731217 7.64430349735739
-1.06014651371322 5.12495044413713
-8.41944637696244 -7.81651708568292
-1.73260300279 5.12023377415731
-0.153702479939926 6.31627004404692
-1.10951819873518 3.43402539232793
10.041223894322 -3.809854345282
8.6803844221392 -4.50619831376463
9.40471626316406 -4.05398766276643
-1.82794538240498 5.17448131626998
9.21164540843324 -5.17243889942284
-2.37560257278214 4.62054777099681
-9.54142096202053 -6.80261905775219
-8.53067821847763 -7.05902366306196
9.99615468195884 -3.4439909200919
