"LD1" "LD2" "LD3"
"var1" 0.0386934418543074 -0.484585580559481 0.90770667529836
"var2" -0.991891826217218 0.777135637509501 -0.118430027993531
"var3" -1.7789109931591 -0.607882112030245 0.536833693358901
"var4" 1.60821257139665 1.06685673657594 -0.143210298668856
"var5" -0.0684558145303263 -1.45357585406575 -0.283712328603709
"var6" -0.604545135395009 0.122496569976411 -0.598012041193095
"var7" -0.584352387800021 0.0454449819704438 -0.932533254301072
"var8" -0.649172837115157 1.13118698393362 0.870664385822726
"var9" 1.46563994076636 -0.403718366293869 -0.220440723366519
"var10" 0.620991761709563 1.56561146533256 -0.0359065386284479
"var11" 0.414495455133573 -0.17388972205041 -0.0988516307288657
"var12" -0.09297966554543 0.0622817807512371 0.106875614379656
"var13" 0.28382853743862 0.154666471706793 0.0415744248535468
"var14" 0.146860710971945 -0.00387251724853963 -0.194000813124814
"var15" 0.190515681801143 -0.175344582489073 -0.200546141497137
"var16" 0.228917273258766 -0.0768939991521952 -0.123731410887852
"var17" 0.208504720921969 -0.016276918938379 0.206788719683697
"var18" -0.0985940920005636 -0.149666681561842 0.062643598572194
"var19" 0.185303938798453 -0.00241131914846912 0.0816268971131459
"var20" 0.0549371128655309 -0.112921208389908 -0.326880540797602
