"LD1" "LD2" "LD3"
"var1" -0.180772063991944 -0.402793955338311 -0.853836269521223
"var2" 1.06611254186336 0.663362840151533 0.114949516912108
"var3" 1.60962262272722 -0.736527329218727 -0.534002639109708
"var4" -1.40654837691805 1.18942752920125 0.153080866037161
"var5" -0.119157904035901 -1.43773932252032 0.272912901851003
"var6" 0.636213770479627 0.0345719906304631 0.583105815791711
"var7" 0.612728500925306 -0.0518617435137218 0.900962488284334
"var8" 0.726677901699748 1.09245995711584 -0.836316070329218
"var9" -1.45740793025098 -0.268889911360835 0.218699787680748
"var10" -0.38886027686931 1.58849995931732 0.0457300322893977
"var11" -0.316280562207082 -0.203846810137644 0.039172488464682
"var12" 0.0876765730090447 0.0514385572819884 -0.127274057604253
"var13" -0.277519824205759 0.195901064102649 -0.0213999294381311
"var14" -0.199577792855221 0.0337880352282758 0.193735496590903
"var15" -0.19283933415219 -0.176337646883571 0.162691142884921
"var16" -0.31989430171139 0.0318675705499944 0.256728704908983
"var17" -0.117544720283296 -0.0700162592824573 -0.309688296752522
"var18" 0.111642802403143 -0.155811374668414 -0.0178109371331752
"var19" -0.298582505875034 0.107152048590343 0.0214051336536859
"var20" -0.0956660683145643 -0.0888475551981188 0.349206094513486
