"LD1" "LD2"
0.158335903212718 4.88887003210144
1.57983327571212 4.77121205309624
2.13393365215544 6.60885062236546
-10.3244795200292 -2.12385084459399
0.0699568890387361 5.69119157975427
1.75588542191248 6.68553730642963
-9.96609363441196 -2.9412000840113
-0.0649315173146465 6.1563025763853
0.702423027223535 6.76488403487412
9.00690690169339 -5.47138169035674
2.77784300054677 2.93341940609286
-0.335430159184125 5.4389940395884
0.427547563017142 6.12265909549666
0.430954444759628 6.94531599023126
-7.81351950843334 -4.49135509692621
1.97153424503165 5.20194731560075
-6.22998885716017 -4.12585639081603
10.910426554414 -4.62647193964635
-6.71132830444301 -3.26430645407135
-8.3074060340911 -4.31536435815357
-8.23018749198047 -3.49395935526985
0.331180678330143 5.55774257301143
0.15010870896067 5.21618836647682
-9.61754057943994 -3.86265048817883
1.06422996744335 5.16954094437092
9.61888102130846 -5.65546990127745
-9.92719748190213 -4.23849099715217
1.45144838993658 4.00437909449694
9.51588673299262 -4.88808577448274
1.88197394668143 5.46263115688249
-1.00529032827371 5.86010059298216
0.97392811240849 4.64133183587468
-9.46855119635136 -4.94592738431417
9.22588023508853 -6.57720700510503
-8.2693840475472 -3.21531628439033
-0.606447537025583 5.25598834510457
-1.07840984969444 5.70853823048091
-9.84717404302907 -3.68803888548637
-7.85672406661195 -4.26431520132154
0.584688186555723 3.50763549156972
0.148922601808098 4.57101640456243
-0.665219091786915 5.24410241912153
0.148771098219834 5.60556623428919
-0.80120905069817 5.7955056263342
-0.394788612248652 5.89567432298724
-8.68297514990678 -4.79966212584783
1.02166923490324 5.63161733882616
9.48891781368486 -5.15682310289171
9.2901923055151 -5.97689703659535
0.789756450841346 5.19038038665828
-9.12221013199068 -3.10072178253539
8.31270757099582 -6.59583361015035
1.73260300279 5.12023377415732
-9.18440270670881 -4.29653061736534
9.6969780486184 -5.84649112807279
9.5030345136647 -6.97140718975539
6.28024896950815 -5.81201224080672
0.264047724905718 5.61099600096225
0.802056358561469 6.96388507713257
-10.041223894322 -3.80985434528201
-10.3608794538369 -5.87198784500767
-0.425102527305721 5.56136598809235
0.619577038874671 5.1301951560068
-1.25644248639681 6.79538583733282
-11.1083182684358 -3.28426355435593
-0.0788612441963946 4.6203789688527
1.10951819873518 3.43402539232793
-9.82356234385979 -5.23964678749467
8.52748443386611 -4.962845577593
-9.95299834893445 -2.41426252116703
-9.84881688355649 -4.41297091891556
9.06584929944964 -6.37093910801598
1.33300753665155 5.59493753017484
7.21163143366298 -5.24420285457675
0.0573088894383238 4.67774038651638
0.321788234541132 6.32857209480635
0.00429584089775376 5.84306156627377
8.809936831869 -6.44595165088946
0.497459484564849 5.29268669751057
2.31317238577084 4.52866908071247
8.03680354193725 -5.73985991872319
-0.153080914262736 6.75193159862015
0.0032988111565998 5.20094846143883
-9.69402307332789 -5.93559765763287
10.3977355153302 -4.7999462700572
0.388338202357009 4.9816292621775
1.06014651371321 5.12495044413713
8.49713719720988 -5.20344153104393
8.13018195553848 -6.54216806650651
8.9829032042356 -7.11843239703482
7.92301353182252 -6.73236374070612
0.922405900866273 3.15351078398679
8.35045877232953 -5.14042270078784
-0.254102883174505 4.31849794653282
-1.37568285622087 4.88207254786927
8.20127032862478 -4.79236545249301
9.86171211511498 -3.92867192535467
7.96527412489046 -5.85550640471269
2.24101526408986 3.56958740950621
1.2213129798318 4.74592622926036
-0.680047732129109 5.29875902553856
8.50158253471409 -5.46686145665616
1.28611684748894 5.17691643056831
-1.17546123492082 5.27519371051162
-9.40471626316407 -4.05398766276643
-9.35858084608473 -3.98070989425197
-9.89773715197706 -4.72891088113604
1.12597760559991 4.28346813191339
1.62628064212203 5.56880712677796
-9.68672333364189 -6.36422511959475
-7.88594487185925 -3.72739104536558
-8.45821104096199 -2.8300157740982
-0.178275851385225 4.61910012676066
0.458266406089504 3.69212120999623
0.181147079710778 6.27544203031481
1.19641841957532 6.51023343557159
-8.16762175403987 -2.69806350327387
1.43499843829858 5.20062036557655
1.61225092180819 4.84611150944163
-1.27403429064728 5.85151262059297
-8.74618712595414 -5.77161652120746
0.284559163737599 4.76796138536402
-0.180390656963799 5.61382033924984
-0.0326394084570508 3.19186969243908
-8.86896401477115 -3.83915682095948
6.36263413963571 -4.57118276836285
8.84444963075497 -5.09253525094392
7.68655268770364 -4.28251034388208
0.348368839680722 6.76783805557525
2.31254806521324 5.55005035149582
1.53217279781602 6.86202973165741
0.431542626133301 5.44900117099125
0.0872709841021007 5.99082891306827
0.0666692146273319 5.90307892801869
9.36007870307345 -5.19482284373789
8.93729970927033 -5.98515847710465
0.11082340821024 5.89562125493895
8.02581000206261 -5.50147660903944
9.30499265410379 -6.35371117501373
-1.09080208857187 1.78216542482927
0.0522985570731133 7.64430349735739
0.106755219222733 6.06229662889052
9.37675726805556 -6.13276807873478
-10.2469966409116 -4.14434864118506
-8.17185678995102 -4.06540913525534
-9.80794419069853 -4.00451682086574
0.598047802827286 5.1360171966878
0.443834260319448 6.71046670367449
0.352732629424035 5.42187082602573
-6.46175389935952 -4.49626957013864
0.601428658102626 4.72398128727286
1.43401905484519 4.12078718216677
0.384625059905141 5.32803921031553
8.49685713323142 -5.02283595618044
0.477992722938421 4.56525199375018
2.75683427865305 6.30070593004209
9.987173779632 -4.82199372379051
-9.11681698671147 -4.95141084242856
0.974031889167663 3.70203716176446
2.37560257278214 4.62054777099681
0.836986033725326 5.41366243751187
0.0639431012951296 4.85831142698791
-10.261803867189 -6.53884773518528
8.41944637696245 -7.81651708568292
7.01678204767622 -4.53197826806967
1.63905460883747 5.46346313942699
10.898145242652 -3.29013868000633
10.5193714907829 -5.55876435030986
1.25839235036922 4.70138100992097
-7.71158022521477 -6.03057047195851
-10.2079989556684 -4.75971275272524
10.5422306168672 -4.99674198640444
9.7170015048963 -5.85089297550486
0.552354696202782 2.92586350416325
-9.82748396126306 -3.8418932990428
-9.13095379335225 -5.35492659021028
0.904865947542663 3.54601097390524
7.58165491408703 -4.67725810139012
-9.01164675852617 -3.85004083942963
-0.245118061484495 5.22291750469917
0.521877256398656 4.60876169049506
-8.80794337729925 -3.29256740931709
-10.0184376159463 -3.81246280605222
-9.47225902922374 -5.60008487193398
-7.97309996543241 -5.70936812872703
-0.331756812441519 4.39955792603022
8.74693006963974 -6.19047850910617
0.923531584966496 4.31230943195483
-8.11790888636141 -4.12398573977647
-8.69598874542403 -4.5241709807181
8.18202906059814 -5.68353712485211
9.53082102521073 -5.79377694579894
0.504455078981285 6.63313861240439
0.422275631490929 7.06544227802558
7.65784822317561 -6.36967208057489
-9.35148333068529 -3.80634916494176
-8.97525858269462 -4.20232761319381
-0.198578987114807 5.59512527282117
9.54142096202054 -6.80261905775219
2.49047640502575 6.37264891969315
0.167231367349238 7.01086250072314
7.937477421185 -5.00733103982463
1.04610460068318 7.5322047298679
1.28288425663784 6.40393069398457
-9.71531540531105 -5.05968393708079
1.39221437855236 7.01999052056949
9.21022167405974 -5.70107289100449
-0.424173256384337 5.76431909610778
0.320663382161512 4.07574808743992
9.78795773640772 -4.22769743733094
-10.2504622297094 -4.55826260909507
9.53106732772736 -3.83583329951759
0.00866151848776398 4.49299252006879
-9.35953123319782 -3.96894473293042
10.3642783169946 -5.58245302898262
7.27559008263762 -5.76713521447656
-9.24727153633746 -4.43227142653579
9.27315304276791 -5.5652696494722
-0.338986700269783 5.58688950943396
-9.18488789882161 -5.67867056816899
7.43159374473514 -5.21935081481804
0.502824043115053 4.01577141211718
-0.152716451404378 3.0671163564311
9.00336316420849 -6.86207652650349
-0.503133304769165 4.74270258946207
-7.09854758774633 -3.3966165877902
9.66401085499482 -5.98378149955829
-9.32141318780942 -3.86772666604612
-10.5782362411977 -3.43813195789328
0.755382236427378 4.72711932539729
1.39950786965978 4.88770059733654
