"LD1" "LD2" "LD3"
"var1" 0.0386934418543072 -0.48458558055948 0.907706675298359
"var2" -0.991891826217218 0.777135637509501 -0.118430027993531
"var3" -1.7789109931591 -0.607882112030243 0.5368336933589
"var4" 1.60821257139665 1.06685673657594 -0.143210298668856
"var5" -0.0684558145303273 -1.45357585406575 -0.283712328603709
"var6" -0.604545135395008 0.122496569976411 -0.598012041193095
"var7" -0.584352387800022 0.0454449819704425 -0.932533254301071
"var8" -0.649172837115155 1.13118698393362 0.870664385822723
"var9" 1.46563994076636 -0.40371836629387 -0.220440723366518
"var10" 0.620991761709565 1.56561146533256 -0.0359065386284489
"var11" 0.414495455133572 -0.173889722050407 -0.0988516307288646
"var12" -0.0929796655454306 0.0622817807512375 0.106875614379657
"var13" 0.283828537438618 0.154666471706793 0.0415744248535467
"var14" 0.146860710971945 -0.00387251724853929 -0.194000813124815
"var15" 0.190515681801143 -0.175344582489072 -0.200546141497138
"var16" 0.228917273258767 -0.076893999152197 -0.123731410887854
"var17" 0.208504720921968 -0.0162769189383787 0.206788719683698
"var18" -0.0985940920005629 -0.149666681561841 0.0626435985721931
"var19" 0.185303938798453 -0.00241131914847126 0.0816268971131435
"var20" 0.0549371128655329 -0.112921208389907 -0.326880540797604
