"LD1" "LD2" "LD3"
9.83721649632872 -4.25191087046052 0.586987988613806
2.76330238093626 6.57265898409356 -2.02074257326365
-0.120495798618378 6.12613054979834 -1.7562981289678
1.0617785127501 3.62031444108388 -3.14738263917317
6.01424746974431 -3.99919118117838 -1.97866360288404
-8.40951468206225 -4.68282364097864 -0.920634109014893
9.09472245659103 -4.91404971355551 -0.230491840234716
8.4134136344491 -5.81884705140034 -0.573611146416433
1.73841575041355 6.14562273784295 -4.27558101517379
-9.97294486461021 -5.10935148346087 1.22681534506185
0.265247581203126 5.28023042105396 2.36639733245229
1.95543334243076 7.00902249255679 -3.10278062681777
7.10332972525778 -4.24397637525902 -0.740010671376279
-0.140470397194061 4.35901004329363 5.63416866523094
-0.761256673354732 3.16454708451668 4.7469226413537
0.882807916121197 5.42726312474035 4.43627784606607
8.21222548147845 -4.24473535854441 -0.140285929250465
8.76122618122058 -4.75574221296144 0.375176398269985
0.614950585228267 5.04746276067722 -2.22588253080107
8.59636062972951 -3.72221686460099 0.880993396794858
-0.295863090291966 6.40289724557768 -3.62483341170971
8.64344453348482 -5.48713506772816 -0.368651293893213
1.98842692079783 8.29028290184829 -2.46771800418828
8.43215408179286 -4.89082990113777 -0.441702519908347
-9.68894643299652 -4.97841359247774 -1.17161311244969
8.07323384335087 -5.03753797083961 -0.700116972846046
6.86838097614725 -5.09979465433639 -1.49386498108058
6.91728393088276 -3.54066831076999 -0.918829938277602
6.9153600115482 -5.94947699509657 -2.01264412905666
7.81120782172032 -5.0440329882429 -0.426812424460372
0.151514002385185 7.27979642977803 -1.56605172251151
-1.94201863366374 3.96191479338751 4.61738579870338
-1.64530311739425 7.29855080096065 -2.2931317638234
5.32237133092912 -5.15193374639247 -0.675161924236678
-8.72111745520292 -5.89514959807695 -0.592632479485325
9.2709412714409 -4.11448447444581 -1.68853348556228
0.231186135540794 7.48078989108031 -2.23616832821025
-8.53378685096493 -5.27737892629608 0.0920160083704778
-10.0194131673023 -5.91823909601772 1.24474314036091
-8.54276963656666 -4.66791107575356 -1.02506709324164
1.16387221312623 4.52719422109478 4.32084179001855
-8.96898448884419 -3.44890311735914 -0.179336116114446
-0.142456660131965 5.48146892895011 -2.18213637159187
8.90191466469332 -6.59524793724824 0.688838932248144
7.77101980795047 -5.9413166956778 0.783711277973901
-0.256431542362084 5.50552326233079 -2.03802300626406
7.33537969463493 -5.83023900025591 -1.68483129580369
-7.7059292081263 -4.139928447309 -0.925510890651854
-7.94139150731561 -4.29416095889977 -0.573932585407551
3.47621839539865 7.93072573261559 -2.80032391959512
-9.90544413321599 -4.56293343202948 0.238956387925866
6.98562216526958 -4.56440262200089 1.45811609398698
-9.48784043950373 -5.75726398823637 -1.71936666111305
-0.719343337992839 4.62344416902198 3.12074384138268
-8.4797346687886 -5.82152144458797 -0.737330877821426
-9.13365957705083 -4.70543183562161 -1.30659904062889
-9.56387322544233 -4.83773143558874 -1.1890559236058
6.51956186353585 -6.39158111715998 -1.43336146837038
-0.274780669644987 4.10332851930089 4.59006069129067
1.71115766296555 5.02687781092739 -3.25720815535034
8.731786590087 -3.6694424012058 2.77954824262292
1.14179565494388 5.83746131953547 -3.42986320193552
-8.41938739335065 -5.33903927786415 -3.0941509891947
-9.6230502245387 -2.17871231635248 -1.50667730947878
8.14772098128076 -4.01226500753908 0.329369138350534
0.0511863373493124 5.82563344842339 3.10741282936693
1.9440391347963 6.53553957564386 -2.19479842894855
0.731476621987778 6.58045235780008 -1.46759156185944
7.00843645599122 -4.69220756579367 -0.0588214445474613
-9.80419797055317 -5.42321511506269 -0.0922996012358929
8.36811235357035 -4.21260501505722 -1.01271009728178
1.78018114611676 6.16304691462513 -1.36894613378056
1.31004854356171 6.00381826558893 -1.43231655658096
-2.73174235015252 3.68227506240558 4.07915123604476
-8.73767082825228 -4.66839423776653 -0.848440341077197
-9.33592757046846 -3.92218001652733 -0.112191834926131
-0.065615203940226 5.10654959964996 1.01019268496866
1.11337140734174 4.95887240672369 -3.75772954925149
-1.37892690210356 2.97350491161941 3.02786029417577
-0.219248992136714 5.86166207742432 3.07869980888829
9.22542423922433 -4.37890237619517 1.00922495585791
1.02093842013548 7.55713479718253 -1.9528604193683
-8.7436071472792 -4.09406014758177 -0.984627451913725
0.0559432047262964 3.98227899126051 -1.94026868836898
8.80707341162735 -4.99659565479533 -1.58582992731479
-7.89153508814019 -5.50084253508436 -1.33940632071675
8.46505861194283 -6.6612939431389 0.272664604578252
0.114126254136343 5.46766845692139 -1.078758726966
0.658626557119853 6.55409906888388 -1.705006600102
8.74439209685065 -6.94445951047868 -0.624582227579988
-8.93697161618329 -6.53810123213946 0.39479058037277
-8.46929861605157 -4.15335522478003 -1.61853418847968
7.05477036459809 -4.71686798002409 -0.181508488690749
-7.37724661629747 -4.30984564763518 -0.372582651808564
7.28984396584727 -4.68433762310947 -0.177536261969629
-9.64923909352618 -4.0306483063602 -0.731318416063262
0.984216751410713 6.32737082985952 -1.92310071202402
-2.21672636719277 1.80592688075018 5.16660778260529
-1.34610603784887 5.61616335407224 4.85876094347219
-8.17310884218902 -4.58840169951558 -2.72751748290362
-0.58456255031292 2.43293624786919 3.89637690153423
-0.556473506766002 4.17545178240735 1.51453330107546
7.67047269726288 -4.61009446832464 -0.644553691728998
-0.504980774678986 4.07626651071984 3.73455300887538
8.55602273834226 -4.91169853051997 -0.467445928393704
-5.82171385847044 -4.06423711674868 -0.150238690486778
-8.26485182303644 -5.50921432245036 0.404792564684344
-8.45491852089468 -4.86307913039778 -2.57390508287111
-1.62365400878319 5.07673210342703 4.58824078928469
7.7951270092136 -5.29478573132504 0.73697627764422
-0.293212704909812 4.15595810505949 5.55557232294575
1.19068797301947 6.49993022130591 -2.587724585865
-0.974448083705907 6.39437278827753 3.79893871453431
-9.85052637258532 -6.09206974551776 0.348185783975714
-0.120630280437713 6.07141940911618 4.2031916404709
-8.53149504682405 -4.93334839434862 -0.310151486574945
0.686398841064426 5.82578002812251 -1.39555784476058
-3.22504948390154 4.21551946781482 5.55583144181843
6.89274943845082 -5.08449728434096 1.48519797139709
6.88883237214126 -4.36534834282407 -1.23469059135536
-1.23634833799112 3.08782638538699 5.57999978661709
8.20081328518319 -5.71752704808838 0.164699793784858
8.44183949130968 -5.93402601100216 -1.15051549668286
7.97427414118115 -6.05286999660443 0.730405363736795
-3.26675865564126 5.45185108573006 4.63743524886132
8.75052033960361 -4.83311802195992 0.279963889761154
8.3799682215403 -5.64980956632027 2.71869757875953
-7.27282964915693 -5.53484568540094 -0.556861190018057
-7.86156726833705 -4.66263573915186 1.93860528241737
-2.12939532026568 4.50644785316484 5.03822081641124
-1.00656667204772 6.41029869498982 -2.02463160487317
-0.842247136819905 3.91952852602956 2.71550741215548
8.48287865758825 -4.23918295922076 -0.388744773199807
-0.186071604363004 4.02774296669569 6.52690387228194
-1.70600972507477 5.07431012292301 -1.88564845961031
5.68233809118118 -4.55433285270698 0.754314868583991
-2.2424406759393 4.06117598258721 3.68383067704989
-0.0616841716420767 5.8328392120831 -2.93939425438563
9.46336592722264 -4.14716111569411 0.497284464572711
0.260702368442215 4.83930561683674 -2.39950695363328
-10.7117524540404 -4.07031656041909 -0.526998813086711
0.0417277199929276 8.34488126568478 -1.37322902394432
0.675325706733786 6.45954207607235 -1.98416573755854
-9.92293136902267 -6.25173006196532 -1.24241380272882
-8.88386643232356 -3.92899526957611 -1.3142555602128
0.465635874064559 4.99651429159885 -1.99372836763554
0.984494473772349 6.81870814831846 -2.56105517105183
-9.56835143035707 -3.51472181372126 -1.58517821558929
7.09273947886598 -4.85868551912323 0.29708346354394
9.18841969192103 -5.69053780758097 1.79154346394126
6.48853581228595 -4.13865856289891 -0.606389538448014
-0.300962661325895 6.20199211496721 -3.51244325545355
-2.30516576756515 4.2299775499658 4.46930271195227
7.79751054473584 -5.15172881922178 1.39447848153121
1.94844174301279 2.91482379398894 -4.65174488047399
-8.6447569818185 -4.72833178192473 -1.02939706286813
8.96165931671387 -6.9426992290479 -1.18865305889133
1.51663660481659 5.93952092596753 -2.35491224189355
-9.1679919873436 -4.54093214924973 -0.372163557688664
-1.38484130122499 4.48500664218337 4.4169697566819
-0.560926492162851 2.79334736274666 4.21540351786807
-7.31350550156674 -4.371173702469 -1.06703651680557
7.74425078749694 -4.39156939397178 -1.71493309303038
6.15423070860434 -4.17809707671503 0.0264998092787571
8.84707271525096 -7.19978510181012 -1.10694532216105
-0.089665429113809 5.30186123606675 3.86818350902598
-9.2180266766094 -5.96125356541288 -0.0469264841473793
-7.85829959971078 -4.58286348911282 -0.682354190572611
0.314216060004453 4.8002876790328 3.05380071989688
0.427298438886046 3.74441982541465 4.11958482286817
-8.57393765033605 -4.9231085488208 -0.0346153221990729
0.832215277928292 5.92729316122679 -2.19739960257377
1.23528128964649 5.50821306346445 -2.68074070278835
1.09516984838593 5.97524235431542 -2.5727215156233
3.03575448714758 5.34652725399243 -1.9433852726081
8.59518730974766 -4.56312440709214 0.62157656500453
-9.41970898599676 -6.0344212463868 0.62595255467967
-0.181224704522302 6.42220765476306 -3.22903753587073
8.22981350800094 -5.13695518131336 1.8611682023701
0.777154260571298 6.07594906301109 -0.804576467733187
-9.36738893724761 -2.68368969789202 -2.06204615675186
-7.10531513240908 -4.26745825666191 -0.532292807972527
9.09423858880605 -5.99602194580693 -0.610448499663062
-0.384481312980704 2.71500181202495 5.25988031943422
-2.11871623524218 3.94983749840769 4.79485495181587
-7.48548181320554 -5.08920211831191 0.541726096145049
-6.85425401217405 -5.17183615238995 -0.282888835231683
2.35172970349337 4.95218339611198 -3.02113399623335
0.775251348476071 6.13448526156984 -2.53620548208253
8.85715210490365 -6.02076381442492 0.503603841415649
7.93421540592029 -2.99404780942328 1.48026916078156
-1.5473153514465 3.29212410721145 0.411410530272878
0.207449506398475 7.849685253706 -1.37512903183594
0.00305315273338141 5.93939570106938 -2.47882883133252
0.658151831629785 4.14397787928665 5.54615697232902
8.95275367245446 -3.50904967741601 -0.532993129139614
8.42300078602198 -6.73262397571658 0.506827087651841
0.471418126391913 5.64641469442863 -3.87932695525011
-9.23872510510114 -3.35927841136913 0.0960877612633858
