"LD1" "LD2" "LD3"
"var1" 0.0690615152646317 0.359242101989072 -1.02180901360338
"var2" 1.30370281066832 -0.653517187265196 0.148133320240769
"var3" 2.05803444322872 0.795312116421938 -0.575853818387287
"var4" -1.66173644665677 -1.29946482473645 0.14572032725986
"var5" -0.321695636240903 1.54453707567916 0.299165188912895
"var6" 0.72864161174485 0.0132273354383716 0.607563012879534
"var7" 0.46051794456575 0.140458591681574 1.02589300270614
"var8" 1.16793303324465 -1.18821942557788 -0.91939980580953
"var9" -1.82767208996561 0.241624491012804 0.209376980762812
"var10" -0.410817273497381 -1.68993334295906 0.0600246505464463
"var11" -0.0752407318621374 0.030761553095292 -0.152738168148115
"var12" 0.0419051708431695 -0.00213132230298834 -0.0168446458887909
"var13" -0.0436430756724189 -0.0913928961731676 -0.0304592012652569
"var14" 0.00129553890035245 -0.106454196709329 0.0240284235377486
"var15" -0.136101515238653 0.0668037428175419 0.0758996216788734
"var16" -0.0760625490631398 0.011430772223407 0.00569776045209157
"var17" -0.0646262572331046 -0.0210661725786826 -0.238558648644173
"var18" -0.0340709592034461 0.136100269075071 -0.0342841173526067
"var19" -0.100106214546261 0.0360409676677238 -0.0489962431758366
"var20" -0.0613909092242408 -0.035398484433133 0.188285288582327
