"LD1" "LD2" "LD3"
"var1" -0.0386934418543068 0.48458558055948 -0.907706675298361
"var2" 0.991891826217221 -0.777135637509498 0.118430027993532
"var3" 1.7789109931591 0.607882112030249 -0.536833693358901
"var4" -1.60821257139665 -1.06685673657594 0.143210298668855
"var5" 0.06845581453032 1.45357585406574 0.28371232860371
"var6" 0.60454513539501 -0.122496569976408 0.598012041193096
"var7" 0.584352387800018 -0.0454449819704439 0.932533254301072
"var8" 0.649172837115165 -1.13118698393362 -0.870664385822725
"var9" -1.46563994076636 0.403718366293865 0.220440723366518
"var10" -0.620991761709558 -1.56561146533256 0.0359065386284485
"var11" -0.414495455133574 0.173889722050411 0.098851630728868
"var12" 0.0929796655454315 -0.0622817807512364 -0.106875614379656
"var13" -0.283828537438619 -0.154666471706794 -0.0415744248535462
"var14" -0.146860710971946 0.00387251724853535 0.194000813124812
"var15" -0.190515681801139 0.175344582489074 0.200546141497134
"var16" -0.228917273258765 0.0768939991521934 0.12373141088785
"var17" -0.208504720921966 0.0162769189383829 -0.206788719683698
"var18" 0.0985940920005636 0.149666681561844 -0.0626435985721931
"var19" -0.185303938798449 0.00241131914846766 -0.0816268971131497
"var20" -0.0549371128655254 0.112921208389911 0.326880540797599
