"LD1" "LD2" "LD3"
"var1" 0.0690615152646323 0.359242101989071 -1.02180901360338
"var2" 1.30370281066832 -0.653517187265191 0.14813332024077
"var3" 2.05803444322871 0.79531211642194 -0.575853818387287
"var4" -1.66173644665676 -1.29946482473645 0.145720327259861
"var5" -0.321695636240911 1.54453707567916 0.299165188912895
"var6" 0.728641611744849 0.0132273354383758 0.607563012879535
"var7" 0.460517944565746 0.140458591681575 1.02589300270614
"var8" 1.16793303324466 -1.18821942557788 -0.919399805809529
"var9" -1.82767208996561 0.241624491012801 0.209376980762812
"var10" -0.410817273497371 -1.68993334295906 0.0600246505464467
"var11" -0.075240731862137 0.0307615530952907 -0.152738168148114
"var12" 0.0419051708431697 -0.00213132230298863 -0.0168446458887903
"var13" -0.0436430756724185 -0.0913928961731676 -0.0304592012652566
"var14" 0.0012955389003539 -0.106454196709329 0.0240284235377485
"var15" -0.136101515238652 0.0668037428175411 0.0758996216788739
"var16" -0.07606254906314 0.0114307722234073 0.005697760452091
"var17" -0.0646262572331046 -0.0210661725786827 -0.238558648644173
"var18" -0.0340709592034461 0.136100269075071 -0.034284117352607
"var19" -0.10010621454626 0.0360409676677231 -0.0489962431758366
"var20" -0.061390909224242 -0.0353984844331339 0.188285288582327
