"LD1" "LD2" "LD3"
"var1" 0.0690615152646328 -0.359242101989071 -1.02180901360338
"var2" 1.30370281066831 0.653517187265197 0.14813332024077
"var3" 2.05803444322872 -0.795312116421933 -0.575853818387286
"var4" -1.66173644665677 1.29946482473645 0.14572032725986
"var5" -0.321695636240901 -1.54453707567916 0.299165188912894
"var6" 0.728641611744848 -0.0132273354383701 0.607563012879534
"var7" 0.460517944565749 -0.140458591681575 1.02589300270614
"var8" 1.16793303324465 1.18821942557789 -0.919399805809528
"var9" -1.82767208996561 -0.241624491012808 0.209376980762811
"var10" -0.410817273497384 1.68993334295906 0.0600246505464466
"var11" -0.0752407318621375 -0.0307615530952916 -0.152738168148114
"var12" 0.0419051708431694 0.00213132230298909 -0.0168446458887911
"var13" -0.0436430756724192 0.0913928961731677 -0.0304592012652563
"var14" 0.0012955389003525 0.106454196709329 0.0240284235377495
"var15" -0.136101515238652 -0.0668037428175425 0.0758996216788729
"var16" -0.0760625490631397 -0.0114307722234075 0.00569776045209112
"var17" -0.0646262572331048 0.0210661725786826 -0.238558648644173
"var18" -0.0340709592034455 -0.136100269075071 -0.0342841173526066
"var19" -0.10010621454626 -0.0360409676677245 -0.0489962431758358
"var20" -0.0613909092242413 0.0353984844331334 0.188285288582327
