"LD1" "LD2" "LD3"
"var1" 0.0386934418543083 -0.48458558055948 -0.907706675298361
"var2" -0.991891826217218 0.777135637509498 0.118430027993532
"var3" -1.7789109931591 -0.607882112030247 -0.536833693358901
"var4" 1.60821257139665 1.06685673657594 0.143210298668856
"var5" -0.0684558145303244 -1.45357585406575 0.28371232860371
"var6" -0.604545135395009 0.12249656997641 0.598012041193096
"var7" -0.58435238780002 0.0454449819704427 0.932533254301072
"var8" -0.649172837115158 1.13118698393362 -0.870664385822725
"var9" 1.46563994076636 -0.403718366293867 0.220440723366519
"var10" 0.620991761709559 1.56561146533256 0.0359065386284485
"var11" 0.414495455133573 -0.173889722050407 0.0988516307288654
"var12" -0.0929796655454303 0.0622817807512361 -0.106875614379655
"var13" 0.283828537438619 0.154666471706793 -0.041574424853547
"var14" 0.146860710971947 -0.00387251724853844 0.194000813124816
"var15" 0.190515681801143 -0.175344582489073 0.200546141497138
"var16" 0.228917273258768 -0.0768939991521953 0.123731410887854
"var17" 0.208504720921967 -0.016276918938379 -0.206788719683698
"var18" -0.0985940920005638 -0.149666681561842 -0.0626435985721937
"var19" 0.185303938798452 -0.00241131914847066 -0.0816268971131442
"var20" 0.054937112865531 -0.112921208389909 0.326880540797603
