"LD1" "LD2" "LD3"
"var1" 0.0386934418543091 -0.48458558055948 0.907706675298358
"var2" -0.991891826217216 0.777135637509503 -0.118430027993532
"var3" -1.7789109931591 -0.60788211203024 0.536833693358901
"var4" 1.60821257139666 1.06685673657594 -0.143210298668856
"var5" -0.0684558145303316 -1.45357585406575 -0.283712328603708
"var6" -0.604545135395009 0.122496569976412 -0.598012041193095
"var7" -0.584352387800022 0.0454449819704436 -0.932533254301071
"var8" -0.649172837115149 1.13118698393363 0.870664385822724
"var9" 1.46563994076636 -0.403718366293874 -0.220440723366518
"var10" 0.620991761709568 1.56561146533256 -0.0359065386284491
"var11" 0.414495455133571 -0.173889722050407 -0.0988516307288644
"var12" -0.0929796655454301 0.0622817807512362 0.106875614379656
"var13" 0.28382853743862 0.154666471706791 0.0415744248535452
"var14" 0.14686071097195 -0.0038725172485402 -0.194000813124817
"var15" 0.190515681801142 -0.175344582489073 -0.200546141497135
"var16" 0.228917273258768 -0.0768939991521969 -0.123731410887854
"var17" 0.208504720921967 -0.0162769189383793 0.206788719683699
"var18" -0.098594092000566 -0.149666681561841 0.0626435985721955
"var19" 0.185303938798453 -0.0024113191484724 0.0816268971131429
"var20" 0.0549371128655326 -0.112921208389909 -0.326880540797607
