"LD1" "LD2" "LD3"
"var1" -0.180772063991945 0.402793955338313 0.853836269521221
"var2" 1.06611254186336 -0.663362840151531 -0.114949516912108
"var3" 1.60962262272722 0.73652732921873 0.534002639109708
"var4" -1.40654837691805 -1.18942752920125 -0.153080866037161
"var5" -0.119157904035903 1.43773932252032 -0.272912901851004
"var6" 0.636213770479627 -0.0345719906304626 -0.583105815791714
"var7" 0.612728500925306 0.0518617435137204 -0.900962488284332
"var8" 0.72667790169975 -1.09245995711583 0.836316070329218
"var9" -1.45740793025098 0.268889911360832 -0.218699787680748
"var10" -0.388860276869307 -1.58849995931732 -0.045730032289397
"var11" -0.316280562207083 0.203846810137643 -0.0391724884646788
"var12" 0.087676573009044 -0.0514385572819884 0.127274057604258
"var13" -0.277519824205757 -0.195901064102649 0.0213999294381307
"var14" -0.199577792855221 -0.0337880352282754 -0.193735496590907
"var15" -0.19283933415219 0.176337646883571 -0.162691142884917
"var16" -0.319894301711391 -0.0318675705499958 -0.256728704908984
"var17" -0.117544720283298 0.0700162592824565 0.309688296752517
"var18" 0.111642802403142 0.155811374668413 0.0178109371331751
"var19" -0.298582505875033 -0.107152048590343 -0.021405133653685
"var20" -0.0956660683145642 0.0888475551981191 -0.349206094513487
