"LD1" "LD2" "LD3"
"var1" -0.180772063991944 -0.402793955338311 0.853836269521222
"var2" 1.06611254186336 0.663362840151531 -0.114949516912108
"var3" 1.60962262272722 -0.736527329218726 0.534002639109707
"var4" -1.40654837691805 1.18942752920125 -0.153080866037161
"var5" -0.119157904035901 -1.43773932252032 -0.272912901851004
"var6" 0.636213770479626 0.0345719906304629 -0.583105815791713
"var7" 0.612728500925307 -0.051861743513721 -0.900962488284333
"var8" 0.726677901699747 1.09245995711584 0.836316070329217
"var9" -1.45740793025098 -0.268889911360835 -0.218699787680749
"var10" -0.38886027686931 1.58849995931732 -0.0457300322893971
"var11" -0.316280562207083 -0.203846810137644 -0.0391724884646781
"var12" 0.0876765730090432 0.0514385572819887 0.12727405760426
"var13" -0.277519824205758 0.195901064102647 0.0213999294381314
"var14" -0.199577792855221 0.0337880352282767 -0.193735496590909
"var15" -0.19283933415219 -0.176337646883571 -0.162691142884919
"var16" -0.31989430171139 0.0318675705499943 -0.256728704908984
"var17" -0.117544720283297 -0.0700162592824567 0.309688296752516
"var18" 0.111642802403142 -0.155811374668413 0.0178109371331706
"var19" -0.298582505875034 0.107152048590342 -0.021405133653687
"var20" -0.0956660683145637 -0.08884755519812 -0.349206094513484
