"LD1" "LD2" "LD3"
"var1" 0.180772063991943 -0.402793955338312 0.853836269521221
"var2" -1.06611254186336 0.663362840151535 -0.114949516912107
"var3" -1.60962262272722 -0.736527329218724 0.534002639109707
"var4" 1.40654837691805 1.18942752920125 -0.153080866037162
"var5" 0.119157904035897 -1.43773932252032 -0.272912901851003
"var6" -0.636213770479626 0.0345719906304644 -0.583105815791713
"var7" -0.612728500925306 -0.0518617435137203 -0.900962488284331
"var8" -0.726677901699744 1.09245995711584 0.836316070329216
"var9" 1.45740793025098 -0.268889911360838 -0.218699787680748
"var10" 0.388860276869314 1.58849995931732 -0.0457300322893985
"var11" 0.316280562207082 -0.203846810137643 -0.039172488464679
"var12" -0.0876765730090442 0.0514385572819887 0.127274057604259
"var13" 0.277519824205759 0.195901064102648 0.0213999294381283
"var14" 0.199577792855222 0.0337880352282762 -0.193735496590907
"var15" 0.192839334152189 -0.176337646883572 -0.162691142884916
"var16" 0.31989430171139 0.0318675705499945 -0.256728704908981
"var17" 0.117544720283297 -0.0700162592824566 0.309688296752519
"var18" -0.111642802403144 -0.155811374668413 0.0178109371331732
"var19" 0.298582505875034 0.107152048590342 -0.0214051336536857
"var20" 0.0956660683145641 -0.0888475551981207 -0.349206094513489
