"LD1" "LD2" "LD3"
"var1" 0.180772063991944 0.40279395533831 0.853836269521221
"var2" -1.06611254186336 -0.663362840151532 -0.114949516912107
"var3" -1.60962262272722 0.736527329218725 0.534002639109706
"var4" 1.40654837691805 -1.18942752920125 -0.153080866037162
"var5" 0.119157904035899 1.43773932252032 -0.272912901851003
"var6" -0.636213770479626 -0.0345719906304637 -0.583105815791712
"var7" -0.612728500925307 0.0518617435137217 -0.900962488284331
"var8" -0.726677901699746 -1.09245995711584 0.836316070329216
"var9" 1.45740793025098 0.268889911360836 -0.218699787680748
"var10" 0.388860276869312 -1.58849995931732 -0.0457300322893977
"var11" 0.316280562207082 0.203846810137643 -0.0391724884646783
"var12" -0.0876765730090434 -0.0514385572819892 0.127274057604259
"var13" 0.277519824205758 -0.195901064102648 0.0213999294381294
"var14" 0.199577792855222 -0.0337880352282757 -0.193735496590907
"var15" 0.19283933415219 0.176337646883572 -0.162691142884918
"var16" 0.31989430171139 -0.0318675705499947 -0.256728704908983
"var17" 0.117544720283298 0.0700162592824565 0.309688296752518
"var18" -0.111642802403144 0.155811374668413 0.0178109371331735
"var19" 0.298582505875033 -0.107152048590342 -0.0214051336536859
"var20" 0.0956660683145641 0.0888475551981183 -0.349206094513486
