"LD1" "LD2" "LD3"
"var1" -0.0386934418543105 0.484585580559484 0.907706675298352
"var2" 0.991891826217204 -0.777135637509511 -0.11843002799353
"var3" 1.7789109931591 0.607882112030229 0.5368336933589
"var4" -1.60821257139666 -1.06685673657592 -0.143210298668856
"var5" 0.0684558145303467 1.45357585406575 -0.283712328603708
"var6" 0.604545135395008 -0.122496569976418 -0.598012041193093
"var7" 0.584352387800024 -0.0454449819704484 -0.932533254301067
"var8" 0.649172837115133 -1.13118698393363 0.87066438582272
"var9" -1.46563994076635 0.403718366293883 -0.220440723366518
"var10" -0.62099176170958 -1.56561146533256 -0.0359065386284493
"var11" -0.414495455133565 0.173889722050404 -0.0988516307288593
"var12" 0.0929796655454288 -0.0622817807512367 0.106875614379655
"var13" -0.283828537438619 -0.154666471706787 0.0415744248535453
"var14" -0.14686071097195 0.00387251724854528 -0.194000813124821
"var15" -0.190515681801146 0.175344582489071 -0.20054614149714
"var16" -0.22891727325877 0.0768939991522011 -0.123731410887858
"var17" -0.208504720921969 0.0162769189383727 0.2067887196837
"var18" 0.0985940920005647 0.149666681561834 0.0626435985721977
"var19" -0.18530393879846 0.00241131914847759 0.081626897113135
"var20" -0.054937112865543 0.112921208389907 -0.326880540797616
