"LD1" "LD2" "LD3"
"var1" -0.0386934418543024 0.484585580559476 -0.907706675298366
"var2" 0.991891826217228 -0.77713563750949 0.118430027993532
"var3" 1.7789109931591 0.607882112030256 -0.536833693358902
"var4" -1.60821257139665 -1.06685673657595 0.143210298668855
"var5" 0.0684558145303058 1.45357585406574 0.28371232860371
"var6" 0.604545135395009 -0.122496569976402 0.598012041193097
"var7" 0.584352387800015 -0.0454449819704382 0.932533254301073
"var8" 0.64917283711518 -1.13118698393361 -0.870664385822727
"var9" -1.46563994076637 0.403718366293856 0.220440723366518
"var10" -0.620991761709546 -1.56561146533256 0.0359065386284488
"var11" -0.414495455133579 0.173889722050416 0.0988516307288734
"var12" 0.0929796655454332 -0.0622817807512373 -0.106875614379658
"var13" -0.283828537438621 -0.154666471706799 -0.0415744248535455
"var14" -0.146860710971943 0.00387251724853105 0.194000813124807
"var15" -0.190515681801135 0.175344582489076 0.200546141497129
"var16" -0.228917273258764 0.0768939991521897 0.123731410887845
"var17" -0.208504720921964 0.0162769189383883 -0.206788719683696
"var18" 0.0985940920005637 0.149666681561851 -0.0626435985721898
"var19" -0.185303938798443 0.00241131914846136 -0.0816268971131564
"var20" -0.054937112865516 0.112921208389914 0.32688054079759
