"LD1" "LD2" "LD3"
"var1" -0.0386934418543132 0.484585580559484 0.907706675298355
"var2" 0.991891826217215 -0.777135637509504 -0.118430027993531
"var3" 1.7789109931591 0.607882112030244 0.536833693358899
"var4" -1.60821257139665 -1.06685673657594 -0.143210298668856
"var5" 0.0684558145303313 1.45357585406575 -0.283712328603709
"var6" 0.60454513539501 -0.122496569976412 -0.598012041193094
"var7" 0.584352387800024 -0.0454449819704456 -0.93253325430107
"var8" 0.649172837115148 -1.13118698393362 0.870664385822722
"var9" -1.46563994076635 0.403718366293871 -0.220440723366519
"var10" -0.620991761709563 -1.56561146533256 -0.0359065386284479
"var11" -0.414495455133569 0.173889722050402 -0.0988516307288605
"var12" 0.0929796655454295 -0.0622817807512357 0.106875614379655
"var13" -0.283828537438618 -0.15466647170679 0.0415744248535468
"var14" -0.146860710971949 0.00387251724854318 -0.19400081312482
"var15" -0.190515681801147 0.17534458248907 -0.20054614149714
"var16" -0.22891727325877 0.0768939991521988 -0.123731410887859
"var17" -0.208504720921968 0.0162769189383732 0.2067887196837
"var18" 0.0985940920005631 0.149666681561837 0.0626435985721957
"var19" -0.185303938798459 0.00241131914847584 0.0816268971131374
"var20" -0.0549371128655426 0.112921208389906 -0.326880540797613
