"LD1" "LD2" "LD3"
"var1" 0.069061515264631 -0.359242101989073 1.02180901360338
"var2" 1.30370281066832 0.653517187265192 -0.148133320240769
"var3" 2.05803444322871 -0.795312116421945 0.575853818387286
"var4" -1.66173644665677 1.29946482473645 -0.145720327259861
"var5" -0.321695636240912 -1.54453707567916 -0.299165188912895
"var6" 0.72864161174485 -0.0132273354383743 -0.607563012879535
"var7" 0.460517944565748 -0.140458591681575 -1.02589300270614
"var8" 1.16793303324466 1.18821942557788 0.919399805809529
"var9" -1.82767208996561 -0.2416244910128 -0.209376980762813
"var10" -0.410817273497371 1.68993334295906 -0.0600246505464464
"var11" -0.0752407318621377 -0.0307615530952914 0.152738168148115
"var12" 0.0419051708431693 0.00213132230298853 0.0168446458887917
"var13" -0.0436430756724183 0.0913928961731671 0.0304592012652569
"var14" 0.00129553890035341 0.106454196709329 -0.0240284235377494
"var15" -0.136101515238653 -0.0668037428175415 -0.0758996216788737
"var16" -0.07606254906314 -0.0114307722234073 -0.00569776045209197
"var17" -0.0646262572331045 0.0210661725786829 0.238558648644173
"var18" -0.0340709592034466 -0.136100269075071 0.0342841173526064
"var19" -0.100106214546261 -0.0360409676677235 0.0489962431758357
"var20" -0.0613909092242412 0.0353984844331341 -0.188285288582327
