"LD1" "LD2" "LD3"
"var1" -0.0690615152646333 -0.35924210198907 1.02180901360338
"var2" -1.30370281066832 0.653517187265195 -0.148133320240769
"var3" -2.05803444322872 -0.795312116421935 0.575853818387286
"var4" 1.66173644665677 1.29946482473645 -0.14572032725986
"var5" 0.321695636240905 -1.54453707567916 -0.299165188912893
"var6" -0.728641611744848 -0.0132273354383713 -0.607563012879535
"var7" -0.460517944565748 -0.140458591681576 -1.02589300270614
"var8" -1.16793303324465 1.18821942557788 0.919399805809529
"var9" 1.82767208996561 -0.241624491012806 -0.209376980762812
"var10" 0.41081727349738 1.68993334295906 -0.0600246505464462
"var11" 0.0752407318621366 -0.0307615530952913 0.152738168148115
"var12" -0.0419051708431694 0.00213132230298882 0.0168446458887908
"var13" 0.0436430756724192 0.0913928961731672 0.0304592012652569
"var14" -0.00129553890035384 0.106454196709329 -0.0240284235377493
"var15" 0.136101515238653 -0.0668037428175412 -0.075899621678874
"var16" 0.0760625490631398 -0.0114307722234075 -0.00569776045209081
"var17" 0.0646262572331053 0.0210661725786832 0.238558648644173
"var18" 0.0340709592034459 -0.136100269075071 0.0342841173526066
"var19" 0.10010621454626 -0.0360409676677242 0.048996243175836
"var20" 0.0613909092242406 0.0353984844331333 -0.188285288582326
