"LD1" "LD2" "LD3"
"var1" 0.0690615152646307 -0.359242101989071 -1.02180901360338
"var2" 1.30370281066832 0.653517187265193 0.148133320240769
"var3" 2.05803444322871 -0.79531211642194 -0.575853818387286
"var4" -1.66173644665676 1.29946482473645 0.145720327259861
"var5" -0.321695636240908 -1.54453707567916 0.299165188912894
"var6" 0.728641611744849 -0.0132273354383752 0.607563012879535
"var7" 0.460517944565749 -0.140458591681576 1.02589300270614
"var8" 1.16793303324465 1.18821942557788 -0.919399805809529
"var9" -1.82767208996561 -0.241624491012802 0.209376980762812
"var10" -0.410817273497373 1.68993334295906 0.0600246505464461
"var11" -0.0752407318621383 -0.0307615530952915 -0.152738168148115
"var12" 0.0419051708431694 0.00213132230298772 -0.0168446458887914
"var13" -0.0436430756724193 0.0913928961731672 -0.0304592012652571
"var14" 0.0012955389003526 0.106454196709329 0.024028423537749
"var15" -0.136101515238653 -0.0668037428175416 0.0758996216788737
"var16" -0.0760625490631391 -0.0114307722234066 0.00569776045209164
"var17" -0.064626257233104 0.0210661725786833 -0.238558648644174
"var18" -0.0340709592034466 -0.13610026907507 -0.0342841173526069
"var19" -0.100106214546261 -0.0360409676677237 -0.0489962431758369
"var20" -0.061390909224241 0.0353984844331338 0.188285288582328
