var1 var2 var3 var4 var5 var6 var7 var8 var9 var10 var11 var12 var13 var14 var15 var16 var17 var18 var19 var20
20.3710796702779 8.63257853198172 20.5096210585391 9.39258204383955 28.1254764675571 21.0976912175609 25.445864640068 11.3531849452424 26.629129177979 12.0185668343669 22.9476228742369 27.1160633108211 20.9821596239193 32.687227770479 18.9267712903681 22.7768157149155 20.6551723656324 35.7911907149463 19.1516642916601 21.3831630112824
18.1162292709371 8.54722038602415 4.24132557203963 30.2510489108026 9.33515594300009 17.9105587762956 19.4050748278337 21.1040863903592 22.9961404954357 28.6842564066822 18.3329513822438 22.26923982219 22.1212515133949 14.658794683738 18.360351791742 25.4649288648397 29.7428143368434 28.936606162118 22.1746795965443 24.7156862373009
19.9990304062381 26.5593316418329 30.5449941249524 6.76176191875374 9.10085927573053 23.6011560655498 29.4538678150943 27.3816492312262 6.90571168487061 20.7184317136254 23.8583196052677 24.6429997797259 15.1098243808182 17.4468689687555 24.3716110501265 20.171545987907 27.1906114742383 19.1972184771736 17.9285874799508 26.1835712683361
14.5976109324659 24.379557437943 31.7868091680039 8.28371685785021 12.5162853267667 19.4700343663116 28.6784821504101 35.193595720202 6.39241395182381 19.8594670396393 14.4065708647229 -2.00390815132717 13.1379585568788 26.0303704607553 27.4072097705002 29.71206665297 29.2271100621043 18.0679945263729 14.7523305746349 18.2395144147932
24.045047687175 5.60063958982683 28.5229085233577 5.702762631515 16.279929000001 13.7541898153461 18.6577264489878 26.8742324457609 22.9124497310155 11.4276900290341 23.8352971447371 30.1814515167948 28.2307116735483 30.3241336758244 34.7776090801444 3.15905224444192 16.353121088006 20.5440762173815 17.9351501052834 17.0174728538325
23.0996470466755 9.81252821750213 10.1718198787657 30.6338949541757 17.3797709214303 22.0012165087018 16.6951268985851 26.0577695032546 24.4335654146838 26.769152290632 21.7456614938946 23.0838887623503 35.7234477007345 35.7460055812331 37.6047674398095 28.6456290793601 20.2980186166667 17.1051051416134 22.6285630634555 12.296358674019
16.8113337470636 10.4109790819885 11.4038847239217 31.3331947933821 9.61230706734973 18.8126465038551 16.7411540279136 20.1585549583963 27.1734530880435 29.9262314072402 28.1707649819177 10.1381829121925 21.3939242158141 23.8243330332871 11.3161466022432 24.5092778013457 23.06525622404 24.5924455319443 21.7450253124386 16.957536545496
23.8607660820415 8.24458591726429 23.5429794313565 6.7420819446885 25.2402991033629 15.1636184323132 26.7712551119728 10.0375414412698 23.7988926230472 9.93246418621901 23.3022514697817 4.30293263810423 24.1121016558699 18.9767197242201 28.3291139480593 30.0610580015876 25.0460211652362 9.30212047970333 21.9526950693778 37.5832034939279
33.9228379619629 7.37593448136802 28.8550366662074 9.78831832814218 18.6176399318872 15.6812190329879 13.1759075570411 30.0842955079795 21.6519937430334 10.1333536828691 23.9194777631323 10.4809625733291 25.9208471219876 13.8358685487901 26.4471056692088 29.7864740360568 29.6468078203163 24.5794427419354 16.9917527029843 11.3481174226953
19.5241085706886 9.60299658717465 11.7794551842369 33.3789125736418 16.7771894571612 15.4555234144217 24.2492152611939 22.7754061884615 25.4540498639931 28.645056799212 15.020732925263 17.6518473353861 16.99629606101 15.7188002765005 32.181347107043 14.8744302024959 10.7188409720034 30.0163170582881 17.812732799374 21.3802439104091
29.5662894335548 6.25801051594886 27.4321500134075 8.75653178744502 20.69571370603 14.4457236174988 14.0899725868469 26.7022146863094 21.0297222118374 13.4162385182937 33.1249699801388 28.9516756786596 22.1670439811827 12.7065139300479 19.8768953870511 13.1111416726525 2.12850470891694 18.837743258746 22.9946691869647 18.712032216688
23.1668803237254 9.1071084946375 27.5130904189867 6.38497238278954 23.266263941193 12.0096820326335 17.0510841516546 23.1929135612389 21.1040709065565 6.99406593833695 18.6868756906127 20.2249894982435 41.8539628513137 20.1316489001136 37.3235686848902 7.17806423405001 22.9954866980397 15.9688587682816 19.0948572064718 25.0284350511752
22.4235706592427 7.20043868875231 20.0709548074057 7.81094075500002 24.7037034191655 16.4944299375981 27.2491805449747 9.87065055256125 24.2970983951112 7.61965530096868 22.5163764685924 16.462164236475 31.4459134670629 16.8974085586182 25.1680452626418 19.9725938988163 26.9483433114723 10.8894194881023 15.5485437736678 31.0605845611605
24.3350285776516 28.0549437678234 29.6048188786497 8.06024910770105 12.7737756299041 22.9168887636872 28.3877073044017 32.7938427556015 7.5524081631871 22.899155127613 18.019257202565 19.3377446577887 22.5369524799508 25.6035031661291 17.6504236789973 -5.20592004230744 11.4175296136139 23.0400110680949 21.9665050750324 30.625480036818
25.2179570694106 6.65675083509594 30.3555769163447 5.18429024307008 19.6680417984194 18.3091464637861 12.3757876359386 22.2352278422322 21.6857497242919 9.87249651714351 27.052671060592 20.9713105133507 16.2431966629723 18.1706333762451 44.8252067897843 13.0203585515278 23.8525234061418 26.2322583514135 17.5963444212458 18.2499976115262
22.2899492495012 7.77967533107341 13.4947853858089 30.8851228163541 17.9614575686935 17.9774803128533 18.8924303546253 22.7974367818266 25.7584365298863 24.2412311027703 25.1908754363549 4.92366748372516 27.7606727323954 19.8544894638721 21.9906490917991 13.85530734237 17.3521513865918 20.0891271139897 24.2356160354932 23.3584408952258
15.2600912818745 27.3810913100596 28.882898574157 10.868822176006 12.0814124321991 20.8364334942064 26.776569147102 28.8715600939565 4.86840122801948 20.5554072384846 17.036361609158 8.67425098953009 17.5548846872932 17.4115898875336 18.2174170467669 33.9474728350613 11.4143841757641 17.1227950100191 15.2694620818552 11.642488626093
27.5256605640787 10.4633839711767 3.45400958321427 29.2249292523375 18.7190848206706 18.7298180054509 20.5688992680377 22.8544252394317 28.6708506536554 25.5696696939588 24.5190548982563 25.652477887882 12.339277300361 34.0824593184782 11.2588035442181 19.1826203029313 11.9979400708971 25.105173559254 23.9665811283255 20.1258053284928
28.635336305478 4.69035675196823 27.6305061397536 8.88338705159712 25.6338339842535 14.7721957607615 14.866237306481 25.1692196726368 21.1171317925961 15.1114447582797 17.8395921643202 12.7209446212661 29.2440742236246 21.5982865956529 11.1069262188576 10.9166393643215 32.8313149137862 33.1954822976563 24.8692915617203 16.4373561219938
29.7582791230005 6.19037909409085 28.3755845041961 2.98850181806722 20.3955856372425 18.6356065449017 9.10799247353768 22.9114840896768 18.3261452757975 12.8053844784087 20.863492997468 36.4724176355822 16.8367331905661 8.66238723316806 39.6053520575265 7.97965689380128 16.3147914992805 5.62825958043393 22.3630788236628 10.2379273494965
25.083691146576 10.6946737104505 8.68349267692331 29.03525020998 16.7296863089842 15.9473167200682 25.8862639595029 20.834642081967 24.6699337366914 25.7278273069374 14.3149869433267 36.3923105891929 11.5075797294506 24.632942445989 32.6289626633788 17.6192703720874 20.0813200597705 26.1538448168466 25.2990647379259 24.8826994407608
24.9666110687634 5.91556093002371 27.7479845350492 8.33067300207005 24.2774867154455 16.677490701108 10.2326817693946 27.4752160698765 20.1293680900495 9.67775760489962 29.5113338584622 31.3533380229812 24.8565110739739 23.1723557435029 15.2615727307276 14.3550687202344 4.67994216141972 6.6307384683633 17.0193260072351 28.2879822843154
22.0814420633187 26.0870601066344 23.8724406345413 5.83525296998696 12.4529209251562 22.7302642386669 23.2395950105901 27.8050066069894 9.81361590352561 19.8929034824248 15.9331187865405 18.514413684361 33.5569979087442 31.3509780214866 21.2703383986798 32.2278644141679 17.9010927958043 29.0301158845123 22.4507382436332 22.8370740650046
19.7102023314982 27.4224474531021 25.8052656356148 5.54107846449839 14.7901580581568 20.8917941885473 28.7625880544643 29.9877797329955 6.75697656223491 18.5528147006131 21.972089482749 25.6736164220348 13.1454138562489 13.179017019823 23.7156072930718 38.2583161406943 15.5647149486627 20.1448419295745 15.0410182226838 25.8479241097904
19.1039687860172 26.0086155833486 30.7402459055338 4.29925369629944 8.88541896318378 18.1712951325755 32.7156740156983 25.1854829970334 6.74969767629435 24.2394300472878 23.5878220289721 10.8293880774133 4.88285677349522 14.6746237461109 27.9418148604903 23.0242488052002 29.1945246975396 11.1479079330951 18.5570011166703 22.2278491664631
20.225599356353 9.95697932359378 27.9021345332299 7.68951761332782 22.1939753253437 22.0565198360539 13.9788270258053 23.7240996983586 20.8067143884248 10.7928694167082 33.38450719687 18.3368748355134 27.492771077622 23.3003554547894 13.0792645523214 15.5210991428068 26.1085228835372 31.8355242878402 17.4301422903523 26.5686208061224
19.5195676768022 9.39873124874937 20.7741313953096 7.61250790420485 24.5145311043575 18.3603793484771 26.7531404326624 10.1140078265986 22.7900412399394 13.6475775023763 30.4313106344 23.1234328799057 17.7537873129309 22.7950638333464 32.9175760342968 37.3866543832821 25.9993440472047 14.6838771149147 15.4870813602754 14.2324530759675
17.0321544645261 8.94168825667353 9.55851663847284 35.5563388587399 18.1836124477369 16.1696692553321 15.0335166277985 24.5513190437533 25.3137929954411 24.8232404300799 24.5230378419134 26.3657528544687 19.544619502402 19.4856869017092 14.7042877094321 35.0557426015814 24.647862927878 0.28246264586928 18.2597253010132 20.5604272726606
19.5721353876823 28.2010638102712 25.8878277381816 2.68063992943428 8.6999998006369 20.6312857408314 27.6803187155939 29.479813017864 8.61734449040448 21.8941754213725 19.9347612596885 4.90372644631568 29.5264017373504 37.5891752045371 20.765223025254 12.6509001032486 22.2644900429333 26.9944825514725 18.4167838153644 22.7666247516388
